arquivo,real_kWh,previsto_kWh,erro_absoluto,erro_relativo_%
amostra_0008_314.25.npy,314.25,328.4086,14.158599853515625,4.505521035327168
amostra_0013_269.97.npy,269.97,269.6896,0.2803942871094023,0.10386127610823508
amostra_0016_338.81.npy,338.81,345.228,6.417996826171873,1.8942760916654977
amostra_0019_422.26.npy,422.26,425.45792,3.197916259765634,0.757333458003513
amostra_0036_278.24.npy,278.24,276.5209,1.719095458984384,0.6178462690426911
amostra_0043_425.20.npy,425.2,453.51703,28.31702880859376,6.659696333159398
amostra_0045_385.45.npy,385.45,414.03806,28.588055419921886,7.416799953281071
amostra_0048_408.85.npy,408.85,386.52612,22.323876953125023,5.4601631290510015
amostra_0052_304.39.npy,304.39,319.74655,15.356551513671889,5.045024972460294
amostra_0061_230.87.npy,230.87,240.87494,10.004938964843745,4.333581220965802
amostra_0064_345.36.npy,345.36,344.10623,1.2537683105468886,0.36303228820560823
amostra_0078_387.64.npy,387.64,410.00195,22.361953125000014,5.768742422092667
amostra_0086_260.62.npy,260.62,284.00665,23.386652832031245,8.973468203526684
amostra_0089_374.00.npy,374.0,392.72217,18.72216796875,5.005927264371658
amostra_0102_390.10.npy,390.1,400.03796,9.937963867187477,2.5475426473179894
amostra_0107_267.33.npy,267.33,284.43604,17.106035156250016,6.398846054034346
amostra_0111_398.88.npy,398.88,382.70215,16.177851562499995,4.055819184341154
amostra_0112_358.63.npy,358.63,364.9835,6.3534899902343795,1.7716002538087667
amostra_0117_347.10.npy,347.1,341.43784,5.662164306640648,1.6312775300030675
amostra_0120_313.14.npy,313.14,315.66043,2.5204309082031386,0.8048894769761573
amostra_0123_345.17.npy,345.17,345.8103,0.6403027343749841,0.18550358790595478
amostra_0128_330.32.npy,330.32,345.57474,15.254737548828132,4.618169517082869
amostra_0130_308.31.npy,308.31,322.41107,14.101071777343748,4.573666691753023
amostra_0133_473.72.npy,473.72,457.0444,16.675596923828152,3.5201378290610803
amostra_0137_418.06.npy,418.06,447.4968,29.436795654296873,7.041284900324564
amostra_0145_373.00.npy,373.0,357.67886,15.321136474609375,4.107543290779994
amostra_0147_352.25.npy,352.25,349.23077,3.01922607421875,0.857125925966998
amostra_0148_327.54.npy,327.54,344.9509,17.410897216796855,5.315655253342142
amostra_0167_349.63.npy,349.63,369.922,20.291997070312505,5.80384894611804
amostra_0173_261.25.npy,261.25,286.13046,24.880462646484375,9.523622065639954
amostra_0183_355.89.npy,355.89,349.61542,6.274582519531236,1.7630679478297329
amostra_0190_375.56.npy,375.56,374.83813,0.7218652343750023,0.1922103616932054
