timestamp,Urms_L1,Irms_L1,Frequencia_L1,Pwatt_L1,Qvar_L1,Sva_L1,CosF_L1,TensaoFundamental_L1,CorrenteFundamental_L1,THD_V_L1,THD_I_L1,UH0,UH1,UH2,UH3,UH4,UH5,UH6,UH7,UH8,UH9,UH10,UH11,UH12,UH13,UH14,UH15,UH16,UH17,UH18,UH19,UH20,UH21,UH22,UH23,UH24,UH25,UH26,UH27,UH28,UH29,UH30,UH31,UH32,UH33,UH34,UH35,UH36,UH37,UH38,UH39,UH40,UH41,UH42,UH43,UH44,UH45,UH46,UH47,UH48,UH49,UH50,IH0,IH1,IH2,IH3,IH4,IH5,IH6,IH7,IH8,IH9,IH10,IH11,IH12,IH13,IH14,IH15,IH16,IH17,IH18,IH19,IH20,IH21,IH22,IH23,IH24,IH25,IH26,IH27,IH28,IH29,IH30,IH31,IH32,IH33,IH34,IH35,IH36,IH37,IH38,IH39,IH40,IH41,IH42,IH43,IH44,IH45,IH46,IH47,IH48,IH49,IH50,EnergiaAcumulada_KWh
0,239.2877,1.917,60.0067,1232.25,820.13,1480.92,0.83,237.49,1.81,1.56,38.69,0.0,237.64619,0.01783,0.22673,0.01972,0.0285,0.01345,0.08244,0.00248,0.05467,0.00723,0.03214,0.00183,0.02566,0.00666,0.03421,0.0019,0.02431,0.00464,0.00738,0.00516,0.02693,0.00046,0.02725,0.00269,0.00164,0.00321,0.02001,0.00141,0.01979,0.0024,0.00569,0.00346,0.01974,0.00151,0.01801,0.00279,0.00228,0.00288,0.01391,0.00068,0.01087,0.00134,0.00169,0.00147,0.00992,0.00091,0.00673,0.00291,0.00588,0.0009,0.0,1.82019,0.00586,0.59487,0.00382,0.15544,0.00426,0.02769,0.00208,0.06574,0.00057,0.02327,0.00152,0.02036,0.00181,0.01785,0.00126,0.01199,0.00092,0.00911,0.00041,0.0044,0.00029,0.00513,0.00056,0.00107,0.00081,0.00171,0.00049,0.00195,0.00044,0.00282,0.00105,0.00258,0.00012,0.00221,0.00072,0.00186,0.00083,0.00055,0.00046,0.00091,0.00017,0.00128,0.00077,0.00059,0.00037,0.00109,0.00021,0.00105,0.00017,0.3351
60000,237.0735,2.0381,60.0067,1299.59,865.29,1559.23,0.83,235.38,1.94,1.53,35.77,0.0,236.20085,0.01979,0.22315,0.03297,0.02124,0.01638,0.08321,0.00261,0.05343,0.00658,0.0319,0.0033,0.03056,0.00511,0.03032,0.00168,0.02628,0.00423,0.01125,0.00497,0.02471,0.00056,0.02723,0.00358,0.00095,0.00225,0.02444,0.0012,0.02341,0.00268,0.00532,0.00353,0.02102,0.00172,0.01582,0.00334,0.00423,0.00288,0.01449,0.00093,0.00817,0.00113,0.00382,0.00158,0.01092,0.00102,0.00729,0.00079,0.00769,0.00125,0.0,1.91227,0.02319,0.61063,0.00507,0.1163,0.00245,0.04667,0.00257,0.06819,0.00147,0.02293,0.00054,0.00881,0.00118,0.01676,0.00026,0.00572,0.00082,0.00139,0.00101,0.00268,0.00102,0.00481,0.00019,0.00121,0.00046,0.00507,0.0004,0.00591,0.00088,0.00173,0.00031,0.00266,0.00106,0.00188,0.00035,0.00142,0.00068,0.00101,0.00048,0.00116,0.0004,0.0013,0.0007,0.00073,0.00025,0.00034,0.00017,0.0003,2e-05,0.3422
120000,238.6609,1.9074,60.0067,1217.9,823.33,1468.97,0.83,236.92,1.8,1.57,39.15,0.0,236.78842,0.01169,0.22376,0.02409,0.02349,0.01586,0.08711,0.00204,0.05507,0.01095,0.03247,0.0026,0.02954,0.00531,0.03256,0.0035,0.02635,0.00553,0.00815,0.0033,0.02502,0.00113,0.02414,0.00375,0.00277,0.00256,0.02639,0.001,0.02408,0.00374,0.00569,0.00352,0.01956,0.00131,0.01493,0.00292,0.00312,0.00367,0.01412,0.00019,0.00917,0.00204,0.00498,0.00077,0.00841,0.00258,0.0054,0.00061,0.00889,0.00197,0.0,1.79955,0.00306,0.59991,0.01004,0.15055,0.00172,0.04356,0.00202,0.07045,0.0033,0.02029,0.00032,0.00931,0.00081,0.01709,0.00065,0.00449,0.00018,0.0037,0.00022,0.00376,0.00036,0.00044,0.0007,0.00416,0.00042,0.0056,0.0006,0.00554,0.00079,0.00131,0.00079,0.00329,0.00015,0.00195,0.00034,0.00201,0.00023,0.00069,0.00076,0.0014,0.0001,0.00105,0.00048,0.00035,0.00053,0.00112,0.00041,0.00097,0.00041,0.3493
180000,239.1745,1.9227,60.0067,1233.47,828.72,1484.2,0.83,237.54,1.82,1.5,38.27,0.0,237.47789,0.00965,0.22636,0.02091,0.02415,0.01383,0.08371,0.00449,0.05524,0.00672,0.0321,0.00486,0.02836,0.0041,0.03144,0.00303,0.0283,0.00444,0.0079,0.00425,0.02661,0.00131,0.0281,0.00381,0.00411,0.00301,0.02499,0.00064,0.02248,0.00462,0.00574,0.00323,0.02018,0.0004,0.01419,0.00335,0.00332,0.00231,0.01444,0.00075,0.00914,0.00239,0.00129,0.00109,0.01134,0.00179,0.00847,0.00099,0.00395,0.00151,0.0,1.82847,0.01861,0.5976,0.00373,0.14417,0.00279,0.03228,0.00129,0.06491,0.00163,0.01684,0.00163,0.01719,0.00014,0.01717,0.00035,0.00562,0.00108,0.00101,0.00028,0.00237,0.00067,0.00408,0.00079,0.00557,0.0003,0.00396,0.00054,0.00548,0.00082,0.00158,8e-05,0.00292,0.00025,0.00199,0.00032,0.00157,0.00019,0.00087,0.0005,0.00041,0.0004,0.00106,0.00046,0.00092,0.00041,0.00117,0.00012,0.00061,0.00037,0.3564
240000,243.6402,1.8901,59.9926,1236.43,826.5,1486.4,0.83,242.26,1.78,1.42,38.68,0.0,242.55586,0.01413,0.22643,0.01754,0.03576,0.0133,0.08496,0.00358,0.05746,0.00764,0.0332,0.00283,0.03013,0.0057,0.03292,0.00267,0.02757,0.00434,0.00758,0.0049,0.0279,0.00062,0.02526,0.00347,0.00562,0.0032,0.02693,0.00156,0.02146,0.00263,0.00414,0.00251,0.0177,0.00085,0.0125,0.00273,0.00252,0.00371,0.01341,0.00078,0.00888,0.00171,0.0007,0.00213,0.01083,2e-05,0.00996,0.0027,0.00559,0.00074,0.0,1.80048,0.00171,0.58541,0.00053,0.14839,0.00124,0.03256,0.00151,0.06207,0.00069,0.02249,0.00115,0.01042,0.00088,0.01811,0.00065,0.00718,0.00034,0.00038,0.0008,0.00339,0.00054,0.0043,0.00061,0.00176,7e-05,0.00644,0.00043,0.00683,0.00041,0.0015,0.00036,0.00299,0.00051,0.00192,0.00055,0.00239,0.00056,0.00052,0.00015,0.00131,0.00082,0.00027,0.00017,0.00092,0.00029,0.00059,0.00018,0.00125,0.0005,0.3634
300000,244.0185,1.8883,59.9645,1245.11,815.47,1488.39,0.84,242.25,1.79,1.56,38.74,0.0,242.83411,0.02378,0.22526,0.02279,0.02434,0.01344,0.08725,0.00443,0.05574,0.00549,0.03375,0.00379,0.02813,0.00549,0.03312,0.00232,0.02789,0.00428,0.00711,0.00453,0.02627,0.00093,0.02624,0.0041,0.00333,0.00223,0.02709,0.00147,0.02243,0.00329,0.00406,0.00288,0.02202,0.0004,0.01419,0.00255,0.00435,0.00239,0.01405,0.00059,0.00921,0.00223,0.00372,0.00176,0.01106,0.00095,0.00709,0.00247,0.00633,0.00153,0.0,1.77798,0.02741,0.58785,0.0039,0.15245,0.00064,0.02992,0.00162,0.06146,0.00127,0.02076,0.00094,0.01003,0.00039,0.01739,0.00109,0.00745,0.00036,0.00041,0.00058,0.00314,0.00042,0.00493,0.00025,0.0018,0.00018,0.00536,0.00018,0.00593,0.00047,0.00094,0.00045,0.00331,0.00017,0.00153,0.00111,0.00182,0.00033,0.00091,0.00036,0.00128,0.0004,0.00048,0.00104,0.00119,0.00134,0.00098,0.00036,0.0009,0.00047,0.3705
360000,241.5946,1.9008,60.0207,1226.53,833.97,1481.42,0.83,239.77,1.8,1.58,38.33,0.0,239.55394,0.0108,0.23411,0.02249,0.0294,0.018,0.08038,0.00528,0.05558,0.00587,0.03221,0.00437,0.03032,0.00563,0.03226,0.00291,0.02732,0.00377,0.00727,0.00428,0.02587,0.001,0.02762,0.00329,0.00444,0.0035,0.02578,0.00094,0.02234,0.00474,0.00475,0.0029,0.0221,0.00177,0.01478,0.00263,0.00259,0.00338,0.01427,0.00132,0.01088,0.00124,0.0025,0.00074,0.01037,0.0009,0.00699,0.00158,0.00693,0.00157,0.0,2.28479,0.01847,0.99909,0.00707,0.30502,0.00141,0.08438,0.00196,0.0655,0.00179,0.02555,0.00183,0.00513,0.00089,0.01483,0.00047,0.0079,0.00126,0.00086,0.00041,0.0041,0.00089,0.00595,0.00075,0.00503,0.00094,0.00562,0.00073,0.00573,0.00065,0.00116,0.00112,0.00395,0.00054,0.00019,0.00048,0.00232,0.00056,0.00053,0.00041,0.00116,0.00084,0.00105,0.0007,0.00084,6e-05,0.00044,0.00148,0.00079,0.00072,0.3775
420000,245.8508,3.778,59.9926,2178.36,2063.7,2999.59,0.73,244.48,3.56,1.49,39.09,0.0,242.10165,0.01321,0.23623,0.0167,0.02501,0.01757,0.08687,0.00198,0.05624,0.00932,0.03489,0.0034,0.03106,0.0034,0.03127,0.00356,0.02761,0.00491,0.00886,0.00344,0.02542,0.00045,0.02711,0.0036,0.00573,0.00333,0.02385,0.00116,0.01946,0.00243,0.00515,0.00322,0.01974,0.00182,0.01629,0.003,0.00335,0.00325,0.01164,0.00077,0.00873,0.00236,0.00322,0.00047,0.00899,0.00101,0.00727,0.00126,0.00732,0.00068,0.0,3.53906,0.00373,1.19893,0.0073,0.33465,0.00246,0.10778,0.00242,0.10819,0.00227,0.02811,0.00181,0.02216,0.00034,0.02352,0.00096,0.00271,0.00056,0.00585,0.00036,0.00454,0.00037,0.00187,0.00077,0.00675,0.00087,0.0024,0.00081,0.0004,0.00067,0.00127,0.00036,0.00247,0.00034,0.00195,0.00047,0.00208,0.0003,0.00038,0.00124,0.00056,0.0002,0.00047,4e-05,0.00064,0.00059,0.00022,0.0003,0.00099,0.00042,0.3893
480000,244.5013,3.5986,59.9926,2089.0,1927.04,2838.73,0.73,242.84,3.4,1.49,38.73,0.0,241.80817,0.01819,0.22771,0.02804,0.02949,0.01713,0.08253,0.00081,0.06196,0.00762,0.03317,0.00336,0.0251,0.00399,0.03325,0.00364,0.02978,0.00466,0.00581,0.00505,0.02918,0.00093,0.02692,0.00373,0.00411,0.00346,0.02571,0.00014,0.02372,0.00174,0.00196,0.00252,0.0206,0.00148,0.01307,0.00205,0.00018,0.00204,0.01223,0.00095,0.01103,0.00052,0.0024,0.00157,0.00924,0.00103,0.00675,0.00076,0.00578,0.00089,0.0,3.31541,0.00609,1.08388,0.00283,0.31607,0.00134,0.08427,0.00337,0.09814,0.00087,0.03867,0.00154,0.01271,0.00034,0.0246,0.00032,0.01183,0.00045,0.00253,0.00027,0.00735,0.00019,0.00671,0.00066,0.00111,0.00051,0.00678,0.0001,0.00646,0.00062,0.00142,0.00036,0.00411,0.00016,0.00249,0.00024,0.00175,0.00085,0.00109,0.00036,0.0005,0.00036,0.00025,0.00025,0.00072,0.00034,0.00025,0.00089,0.0007,0.00091,0.4014
540000,237.8508,3.9876,60.0067,1742.48,2515.91,3059.95,0.57,235.94,3.86,1.62,28.15,0.0,235.14005,0.01684,0.22799,0.03712,0.02658,0.01824,0.08537,0.00048,0.0542,0.00859,0.02966,0.00287,0.02678,0.00576,0.03288,0.00396,0.02908,0.00353,0.00846,0.00458,0.02546,0.00064,0.02867,0.00347,0.00119,0.00291,0.02588,0.00077,0.02224,0.00234,0.00573,0.0038,0.02184,0.00124,0.01552,0.00332,0.00348,0.00273,0.01122,0.00019,0.00903,0.00238,0.00322,0.00066,0.00725,0.00222,0.00601,0.00236,0.00681,0.00095,0.0,3.85867,0.03882,0.93447,0.00731,0.27003,0.00203,0.07045,0.00255,0.08535,0.00109,0.04022,0.00147,0.00889,0.00069,0.02264,0.00053,0.01091,0.00065,0.00165,0.00041,0.00584,0.00082,0.00594,7e-05,0.00333,0.00031,0.00538,0.00074,0.00593,0.00014,0.00197,0.00033,0.00256,0.00014,0.00161,0.00095,0.00127,0.00041,0.00043,0.00063,0.00025,0.00015,0.00076,0.00033,0.00067,0.00036,0.00041,0.00016,0.00101,0.00059,0.4119
