timestamp,Urms_L1,Irms_L1,Frequencia_L1,Pwatt_L1,Qvar_L1,Sva_L1,CosF_L1,TensaoFundamental_L1,CorrenteFundamental_L1,THD_V_L1,THD_I_L1,UH0,UH1,UH2,UH3,UH4,UH5,UH6,UH7,UH8,UH9,UH10,UH11,UH12,UH13,UH14,UH15,UH16,UH17,UH18,UH19,UH20,UH21,UH22,UH23,UH24,UH25,UH26,UH27,UH28,UH29,UH30,UH31,UH32,UH33,UH34,UH35,UH36,UH37,UH38,UH39,UH40,UH41,UH42,UH43,UH44,UH45,UH46,UH47,UH48,UH49,UH50,IH0,IH1,IH2,IH3,IH4,IH5,IH6,IH7,IH8,IH9,IH10,IH11,IH12,IH13,IH14,IH15,IH16,IH17,IH18,IH19,IH20,IH21,IH22,IH23,IH24,IH25,IH26,IH27,IH28,IH29,IH30,IH31,IH32,IH33,IH34,IH35,IH36,IH37,IH38,IH39,IH40,IH41,IH42,IH43,IH44,IH45,IH46,IH47,IH48,IH49,IH50,EnergiaAcumulada_KWh
0,225.0185,3.8641,59.9786,1615.77,2295.96,2805.8,0.57,223.28,3.75,1.62,27.37,0.0,222.81479,0.02155,0.23228,0.02265,0.02905,0.01711,0.08008,0.00091,0.05364,0.00681,0.03382,0.00359,0.03272,0.00392,0.0267,0.00436,0.03364,0.00321,0.01607,0.00626,0.02005,0.00164,0.03281,0.00348,0.00662,0.00362,0.02739,0.00099,0.02897,0.00241,0.00922,0.00406,0.02151,0.00226,0.01583,0.00651,0.00625,0.00398,0.01016,0.00165,0.00427,0.0016,0.00663,0.00103,0.00417,0.00319,0.00562,0.00129,0.00715,0.00213,0.0,3.72809,0.01477,0.86818,0.0033,0.25099,0.0018,0.09798,0.0031,0.06467,0.00065,0.02528,0.00074,0.02292,0.00133,0.01656,0.00096,0.00567,0.00072,0.0091,0.00076,0.00588,0.00092,0.00215,9e-05,0.00483,0.0003,0.00171,0.00045,0.00467,0.0008,0.00219,0.0006,0.00077,0.00019,0.0028,0.0007,0.00053,7e-05,0.00054,0.00054,0.00098,0.00042,0.00128,0.00096,0.00037,0.00019,0.0011,0.00072,0.00061,0.00044,0.0092
60000,226.2385,2.5447,60.0067,1001.55,1565.23,1858.56,0.54,224.77,2.49,1.54,22.71,0.0,224.84113,0.01721,0.22705,0.02659,0.03124,0.01515,0.0809,0.0013,0.05118,0.00738,0.03473,0.00323,0.03306,0.00447,0.0255,0.00269,0.03487,0.0038,0.01553,0.00572,0.02444,0.00286,0.03529,0.00317,0.00614,0.00457,0.02742,0.00254,0.02891,0.00246,0.00778,0.00544,0.01961,0.00378,0.01429,0.00175,0.00538,0.00182,0.0084,0.00261,0.00488,0.00123,0.00911,0.0031,0.00682,0.00171,0.00495,0.00162,0.00914,0.00073,0.0,2.49273,0.03723,0.47953,0.00788,0.11246,0.00168,0.04943,0.00151,0.03283,0.00061,0.00739,0.00144,0.01755,6e-05,0.0113,0.00042,0.00138,0.00094,0.00733,0.00071,0.00575,0.00023,0.00232,7e-05,0.00586,0.00075,0.00117,0.00053,0.00449,0.00019,0.00322,0.00071,0.00043,0.00038,0.00223,0.00017,0.00061,0.00049,0.00157,0.00042,0.00055,0.00018,0.00123,0.00041,0.00109,0.00043,0.00047,0.00058,0.00108,0.0007,0.0161
120000,225.623,2.5415,59.9645,995.85,1560.57,1850.12,0.54,223.9,2.49,1.61,22.57,0.0,223.39357,0.01381,0.22772,0.02557,0.02966,0.01719,0.08238,0.0023,0.0514,0.00741,0.03551,0.00311,0.0318,0.00419,0.02681,0.00354,0.03456,0.00267,0.01558,0.00595,0.02335,0.00206,0.0325,0.00136,0.00556,0.00484,0.02974,0.00408,0.02877,0.0034,0.00915,0.00397,0.02116,0.0028,0.01651,0.00145,0.00411,0.00217,0.01016,0.00253,0.00877,0.00084,0.0092,0.00404,0.00393,0.00312,0.00445,0.00313,0.00682,0.00319,0.0,2.48387,0.03256,0.47563,0.00675,0.11347,0.0024,0.04687,0.003,0.03244,0.00077,0.00678,0.00041,0.01726,0.00037,0.01157,0.00059,0.00128,0.00069,0.00725,0.00042,0.00525,0.00048,0.00188,0.00051,0.0058,0.00024,0.00124,0.00051,0.00435,0.00038,0.00269,0.00032,0.0016,0.00038,0.00188,0.0003,0.00045,0.00031,0.0006,0.00068,0.00062,0.00024,0.00085,0.0005,0.00047,0.00018,0.0005,0.00025,0.00096,0.00028,0.0219
180000,224.0817,2.5615,60.0067,1026.43,1542.41,1852.8,0.55,222.41,2.51,1.63,22.15,0.0,223.41949,0.01374,0.2269,0.0205,0.02851,0.01406,0.0827,0.00155,0.05057,0.00878,0.03431,0.00308,0.03312,0.00506,0.02596,0.0038,0.03404,0.00203,0.01721,0.00528,0.02221,0.00267,0.03254,0.00307,0.00689,0.00622,0.02827,0.00366,0.02911,0.00469,0.00704,0.00367,0.02195,0.00011,0.01939,0.00526,0.00487,0.00352,0.0065,0.00171,0.00452,0.0019,0.00598,0.00212,0.00639,0.0012,0.00339,0.00296,0.0088,0.00242,0.0,2.50819,0.02566,0.47478,0.00378,0.1118,0.00268,0.0465,0.00199,0.03241,0.00339,0.00844,0.00083,0.0164,0.00041,0.0109,0.00046,0.00173,0.00052,0.00729,7e-05,0.00485,0.00067,0.00111,0.00039,0.00492,0.00072,0.00089,0.00082,0.00415,0.0003,0.00265,0.00089,0.00049,0.00047,0.00238,0.0004,0.00104,0.00031,0.00119,0.00043,0.00081,0.00027,0.00101,0.00052,0.00129,0.00062,0.00045,0.0005,0.00019,0.00059,0.0276
240000,223.2345,2.5583,59.9786,1025.53,1532.76,1842.96,0.56,221.51,2.51,1.62,21.62,0.0,221.06412,0.01962,0.22747,0.02473,0.03004,0.01697,0.0799,0.00156,0.05102,0.00761,0.03426,0.00317,0.033,0.00426,0.02773,0.00288,0.03464,0.00247,0.01573,0.00493,0.02231,0.00172,0.03203,0.00378,0.00512,0.00414,0.02616,0.0031,0.02743,0.00349,0.00599,0.00406,0.0194,0.00139,0.01623,0.00367,0.00627,0.00394,0.00981,0.00193,0.00448,0.00161,0.00949,0.00097,0.00711,0.00434,0.00567,0.00177,0.00503,0.00199,0.0,2.51452,0.03974,0.47054,0.01083,0.10878,0.00251,0.04435,0.00202,0.03299,0.0023,0.00923,0.00155,0.01621,0.00078,0.01148,0.00084,0.00216,0.00111,0.00803,0.00083,0.00467,0.00091,0.00212,0.00014,0.00529,0.00045,0.00036,0.0004,0.00399,0.00015,0.00292,0.00033,0.0005,0.00073,0.0019,0.0005,0.0007,0.00108,0.00014,0.00017,0.00031,0.00052,0.0007,0.00084,0.00117,0.00077,0.00089,0.0002,0.00121,0.00038,0.0335
300000,223.1613,2.5804,60.0067,1032.3,1544.83,1858.07,0.56,221.44,2.53,1.61,21.56,0.0,220.81805,0.00995,0.2277,0.0248,0.03,0.01633,0.08161,0.00165,0.05133,0.00718,0.03434,0.00358,0.03279,0.00437,0.02683,0.0033,0.03372,0.00331,0.01525,0.0061,0.02293,0.00232,0.03089,0.00558,0.00475,0.00316,0.02768,0.00045,0.02536,0.00606,0.00554,0.00268,0.02049,0.0028,0.01281,0.0007,0.00463,0.00239,0.01166,0.00179,0.00452,0.00129,0.00892,0.00321,0.00628,0.00126,0.00367,0.0015,0.00654,0.00351,0.0,2.51753,0.02924,0.47446,0.00587,0.1113,0.00361,0.04575,0.00087,0.03348,0.00117,0.00951,0.00211,0.01587,0.0004,0.01007,0.00084,0.00204,0.00055,0.00686,0.00101,0.00458,0.0002,0.00224,0.00087,0.00537,0.00053,0.00059,0.00052,0.00425,0.0001,0.00356,0.00023,0.00101,6e-05,0.002,0.00037,0.00124,0.00079,0.00085,0.00073,0.00083,0.00103,0.00175,0.00033,0.00052,0.00036,0.00079,0.00059,0.00046,0.00062,0.0393
360000,223.2003,2.5454,59.9926,998.76,1536.65,1833.24,0.55,221.49,2.49,1.61,22.76,0.0,220.97736,0.00983,0.22622,0.02645,0.02899,0.01688,0.08134,0.00196,0.05178,0.00734,0.03382,0.00357,0.03365,0.00401,0.02633,0.00328,0.03338,0.00242,0.01596,0.00491,0.02172,0.00245,0.03013,0.00337,0.00568,0.00361,0.02801,0.0006,0.02776,0.0052,0.00522,0.00074,0.02329,0.00194,0.01786,0.00249,0.00707,0.00179,0.00846,0.00121,0.00519,0.00334,0.0089,0.00305,0.00615,0.00069,0.00462,0.00281,0.00795,0.00313,0.0,2.48704,0.01497,0.48266,0.00166,0.10794,0.00185,0.04735,0.00137,0.03381,0.00205,0.00993,0.00085,0.01655,0.00078,0.01018,0.00094,0.00146,0.00047,0.00614,0.00053,0.00475,0.00044,0.0015,9e-05,0.00549,0.00108,0.00107,0.00086,0.00515,0.00039,0.003,0.00026,0.00092,0.00035,0.00292,0.00082,0.0009,0.00036,0.00054,0.00045,0.0006,0.0008,0.00118,0.00029,0.00047,0.00056,0.00051,0.00045,0.00081,0.00034,0.0451
420000,222.8535,1.7469,60.0207,659.37,1069.82,1256.15,0.52,221.2,1.73,1.58,13.73,0.0,220.76479,0.01723,0.22424,0.02254,0.02962,0.0166,0.07921,0.00193,0.04962,0.0071,0.03526,0.003,0.03125,0.00449,0.02705,0.00256,0.03352,0.00346,0.01426,0.00544,0.02473,0.00186,0.03051,0.00381,0.00691,0.00429,0.02864,0.0011,0.02595,0.00084,0.00637,0.00641,0.02093,0.00136,0.01447,0.00145,0.00106,0.00012,0.00906,0.00103,0.00682,0.00089,0.00562,0.00493,0.00751,0.00045,0.00452,0.00159,0.00553,0.00106,0.0,1.73439,0.03329,0.1767,0.00386,0.09265,0.00423,0.0266,0.00368,0.01013,0.00258,0.01466,0.0015,0.01354,0.00041,0.009,0.00049,0.00315,0.00045,0.00441,0.00103,0.00604,0.00063,0.00276,0.00045,0.0047,0.00025,0.00046,0.00044,0.00424,0.00043,0.00246,0.00015,0.00023,0.00064,0.00194,0.00089,0.00124,0.00058,0.00052,0.00036,0.00028,0.0006,0.001,0.0002,0.00085,0.00029,0.00078,0.00026,0.00046,0.00049,0.0507
480000,215.48,17.5873,59.9786,9801.71,7312.79,12229.95,0.8,213.89,17.58,1.58,0.62,0.0,213.34656,0.01647,0.21709,0.02244,0.03018,0.01535,0.07516,0.00161,0.04997,0.00663,0.03201,0.00265,0.03227,0.00456,0.02562,0.00346,0.03196,0.00322,0.01771,0.00491,0.01871,0.00199,0.02871,0.00387,0.00371,0.00371,0.02239,0.00188,0.0248,0.00382,0.00352,0.00538,0.0162,0.004,0.01444,0.00162,0.00383,0.00254,0.00836,0.00046,0.00717,0.00205,0.00516,0.00212,0.00722,0.00065,0.0035,0.00085,0.00507,0.00313,0.0,17.53976,0.07608,0.11475,0.01404,0.09986,0.00246,0.12572,0.00245,0.03514,0.00172,0.01536,0.00075,0.01019,0.00142,0.01051,0.00092,0.00309,0.00091,0.00919,0.00058,0.00667,0.00064,0.00258,0.00069,0.00744,0.00056,0.00245,0.00072,0.00598,0.00029,0.00156,0.0007,0.00148,0.00044,0.00162,0.00039,0.00175,0.00034,0.00078,0.00029,0.00129,0.00058,0.00137,0.00076,0.00078,0.00065,0.00072,0.00045,0.00117,0.0003,0.0683
540000,223.6733,3.4039,60.0207,1345.93,2057.16,2456.89,0.55,221.96,3.3,1.61,27.26,0.0,221.4239,0.019,0.22912,0.02407,0.02909,0.01648,0.07967,0.00204,0.05294,0.00758,0.0354,0.00328,0.03277,0.00425,0.02712,0.00308,0.03205,0.00273,0.0156,0.0049,0.02271,0.00181,0.0277,0.00237,0.00397,0.00509,0.02747,0.00296,0.0256,0.00278,0.00591,0.00429,0.0189,0.00226,0.0168,0.00107,0.00497,0.00333,0.01364,0.00302,0.00561,0.0018,0.0081,0.00171,0.00764,0.00269,0.00323,0.00059,0.00769,0.00147,0.0,3.2991,0.01384,0.78283,0.00462,0.14832,0.00152,0.09293,0.00036,0.04658,0.00232,0.0219,0.00149,0.02476,0.00036,0.00422,0.00025,0.00895,0.00036,0.00417,0.00058,0.0053,0.00057,0.00495,0.00057,0.0024,0.00056,0.00207,0.00044,0.00261,0.00026,0.00292,0.00064,0.00172,0.00021,0.00145,0.00051,0.00105,0.00025,0.00042,0.00042,0.0016,0.00049,0.00208,0.00084,0.00085,9e-05,0.00109,0.00079,0.00026,0.00014,0.1255
600000,224.9542,3.347,60.0067,1341.7,2027.59,2430.65,0.55,223.19,3.25,1.63,27.09,0.0,222.82587,0.01317,0.23219,0.02275,0.03221,0.01768,0.08098,0.00223,0.05253,0.00746,0.03531,0.0038,0.03248,0.00494,0.02694,0.00365,0.0337,0.00359,0.01588,0.00597,0.02389,0.0024,0.02926,0.00389,0.00646,0.00479,0.02891,0.00344,0.02748,0.0025,0.00542,0.00602,0.01809,0.00376,0.01644,0.00063,0.00746,0.00223,0.01035,0.00246,0.0047,0.00336,0.00526,0.00355,0.00669,0.00284,0.00533,0.00062,0.00611,0.00199,0.0,3.25753,0.03562,0.76176,0.00639,0.14691,0.00047,0.091,0.00239,0.04755,0.00025,0.02248,0.00043,0.02458,0.00036,0.00535,0.00043,0.00864,0.00084,0.00496,0.00074,0.00414,0.00053,0.00507,0.00073,0.00314,0.0007,0.00283,0.00054,0.0036,0.00097,0.00225,0.001,0.00104,0.00044,0.00181,0.00054,0.00183,0.00018,0.00065,0.00034,0.00125,0.00047,0.00141,0.00101,0.0004,0.00041,0.00065,0.00032,0.00072,0.00082,0.1332
660000,226.8149,2.5897,59.9364,1034.37,1589.37,1895.11,0.54,225.07,2.53,1.6,23.09,0.0,224.44206,0.01175,0.22903,0.0259,0.03109,0.01598,0.08387,0.00192,0.05514,0.00656,0.03585,0.00353,0.03121,0.00422,0.0293,0.00446,0.03561,0.00256,0.01512,0.00634,0.02509,0.00153,0.03487,0.00406,0.0066,0.00418,0.02821,0.00184,0.02866,0.00377,0.00863,0.00334,0.02095,0.00131,0.01381,0.0023,0.00423,0.00197,0.01081,0.00016,0.00488,0.00157,0.00842,0.00141,0.00544,0.00119,0.0056,0.00106,0.00745,0.00091,0.0,2.53217,0.03232,0.49657,0.00444,0.11906,0.00383,0.04768,0.00212,0.03391,0.00045,0.00805,0.0014,0.01714,0.00094,0.01214,0.00085,0.00231,0.00043,0.00813,0.00036,0.00572,0.00028,0.00207,0.00054,0.00528,0.00036,0.00053,0.0002,0.00496,0.00078,0.00292,0.00029,0.00082,0.00061,0.00257,0.00038,0.00105,0.00045,0.00163,0.00019,0.001,0.0003,0.00119,0.00052,0.0013,0.00073,0.00052,0.00026,0.00079,0.0003,0.1401
720000,227.7957,2.5912,60.0488,1030.84,1603.26,1904.6,0.54,226.08,2.54,1.6,22.06,0.0,225.62892,0.01841,0.22767,0.02192,0.03273,0.01497,0.08288,0.00197,0.05534,0.00858,0.03701,0.00359,0.03038,0.00352,0.02905,0.00444,0.037,0.00402,0.0148,0.00614,0.02492,0.00209,0.0327,0.00602,0.00603,0.00429,0.02784,0.00444,0.02847,0.00492,0.00675,0.00187,0.02283,0.00382,0.01481,0.00195,0.00499,0.00353,0.01195,0.00065,0.004,0.00265,0.00801,0.00202,0.00652,0.00386,0.00716,0.00376,0.0053,0.00117,0.0,2.52762,0.03591,0.48924,0.00509,0.10564,0.0035,0.0522,0.00158,0.03867,0.00171,0.003,0.00146,0.01928,0.00052,0.01416,0.0003,0.00018,0.00037,0.00772,0.00133,0.00669,0.00059,0.00189,0.00113,0.00519,0.00067,0.00118,0.00041,0.00527,0.00095,0.00272,0.0009,0.00087,0.00075,0.00199,0.00087,0.00101,0.00034,0.00042,0.00103,0.00109,0.00105,0.00113,0.00062,0.00095,0.00017,0.00037,0.00033,0.00166,0.00032,0.1459
780000,227.7142,1.6721,60.0067,1052.26,634.97,1228.65,0.86,225.99,1.59,1.6,36.45,0.0,225.53557,0.0186,0.22795,0.0255,0.03083,0.0176,0.08284,0.00212,0.05331,0.00762,0.03695,0.00333,0.03115,0.00544,0.02917,0.00445,0.03747,0.00187,0.0146,0.00565,0.02503,0.00244,0.03282,0.00413,0.00735,0.00658,0.0291,0.00383,0.02937,0.00436,0.00562,0.00369,0.01778,0.0009,0.01482,0.00367,0.00346,0.00362,0.00848,0.00168,0.00557,0.001,0.00616,0.00221,0.00541,0.00073,0.00446,0.00316,0.00846,0.00178,0.0,1.58677,0.02226,0.48957,0.00509,0.13051,0.00151,0.04731,0.0019,0.03505,0.00091,0.0061,0.00055,0.0175,0.00048,0.01368,0.00047,0.0009,0.00069,0.0075,0.00049,0.00471,0.00048,0.00155,0.00034,0.00521,0.00087,0.0016,0.00033,0.00506,0.0004,0.00242,0.00035,0.00038,0.00047,0.00262,0.00033,0.00142,0.00017,0.00144,0.00064,0.00074,0.00048,0.00111,0.0001,0.00074,0.00066,0.00149,0.00062,0.00089,0.00018,0.1519
840000,227.6826,1.69,59.9645,1062.75,644.09,1241.34,0.85,225.98,1.61,1.59,35.35,0.0,225.47485,0.01771,0.22594,0.02448,0.02932,0.01742,0.08368,0.0011,0.05478,0.00713,0.03622,0.00349,0.03107,0.00484,0.02974,0.00344,0.03624,0.00445,0.01447,0.00471,0.02387,0.00133,0.03532,0.00488,0.00724,0.00365,0.02855,0.00117,0.0282,0.00161,0.00753,0.00625,0.02156,0.0036,0.01502,0.00054,0.00729,0.00462,0.0092,0.00147,0.00224,0.00256,0.00852,0.00156,0.00494,0.00311,0.00896,0.00103,0.00652,0.00231,0.0,1.60323,0.0111,0.48958,0.00716,0.12555,0.00261,0.04497,0.00092,0.03841,0.00228,0.00834,0.00106,0.01706,0.00136,0.0128,0.00021,0.00146,0.00095,0.00723,0.00051,0.00543,0.00059,0.00192,0.00092,0.00608,0.00023,0.00097,0.00047,0.00436,0.00067,0.0032,0.00086,0.00061,0.00025,0.00181,0.0003,0.00152,7e-05,0.00173,0.00082,0.00101,0.00063,0.00083,0.00087,0.00097,0.00059,0.00063,0.00051,0.00084,0.0004,0.158
900000,227.7588,1.6817,59.9926,1057.9,641.16,1235.81,0.85,226.06,1.6,1.58,36.26,0.0,225.65672,0.01529,0.2271,0.02503,0.02798,0.01712,0.0818,0.00272,0.05346,0.00707,0.03591,0.0034,0.03042,0.00564,0.03011,0.00334,0.03543,0.00232,0.01381,0.00754,0.02498,0.00162,0.03484,0.00295,0.00666,0.00267,0.02795,0.00229,0.02602,0.00797,0.00513,0.00388,0.02162,0.00256,0.01049,0.00525,0.00854,0.00342,0.00843,0.00274,0.00328,0.00142,0.00924,0.00323,0.00813,0.00084,0.00582,0.0023,0.00638,0.00095,0.0,1.60651,0.01066,0.48937,0.00274,0.12703,0.00106,0.04422,0.00273,0.03744,0.00119,0.00812,0.00126,0.01758,0.00026,0.01302,0.00063,0.00092,0.00078,0.00693,0.00069,0.0045,0.00032,0.00185,0.00048,0.0059,0.00034,0.00135,0.00101,0.00409,0.00054,0.00332,0.00025,0.00052,0.00065,0.00232,0.00042,0.00111,0.00031,0.00085,0.00029,0.00057,0.00043,0.00125,0.00075,0.00108,0.00035,0.00042,0.00057,0.00073,0.00057,0.164
960000,228.1203,1.6812,59.9786,1059.04,639.82,1237.43,0.86,226.43,1.6,1.58,36.38,0.0,225.90811,0.02041,0.22593,0.02542,0.02815,0.01726,0.08291,0.00199,0.05411,0.00708,0.03551,0.0037,0.0294,0.00507,0.03031,0.00448,0.03636,0.00435,0.01408,0.00493,0.0238,0.00109,0.03351,0.00562,0.0088,0.00468,0.0295,0.00291,0.02632,0.00451,0.00742,0.0054,0.02146,0.00284,0.01177,0.00243,0.00726,0.00046,0.00918,0.00327,0.00609,0.00091,0.01035,0.00217,0.00867,0.00147,0.00768,0.00182,0.00633,0.00222,0.0,1.594,0.01695,0.49234,0.002,0.12654,0.00174,0.04413,0.00407,0.03662,0.00048,0.00818,0.00126,0.01759,0.0012,0.0122,0.00079,0.00076,0.00035,0.00725,0.00063,0.00522,0.00028,0.00202,0.00067,0.00629,0.00112,0.00045,0.0002,0.00454,0.00059,0.00291,0.00072,0.00086,0.0004,0.00247,0.00061,0.00119,0.00012,0.00131,0.00044,0.00079,0.00069,0.00076,0.00086,0.00061,0.00068,0.00076,0.00026,0.00075,0.00021,0.1701
1020000,228.2056,1.6825,59.9786,1060.46,640.16,1238.81,0.86,226.51,1.6,1.58,36.18,0.0,226.07587,0.01314,0.22761,0.0262,0.02767,0.01789,0.08365,0.00215,0.05383,0.00642,0.03488,0.00287,0.0311,0.00448,0.02944,0.00388,0.03627,0.00304,0.01534,0.00574,0.02412,0.00164,0.0337,0.00371,0.00813,0.00459,0.03081,0.00227,0.02784,0.00076,0.00962,0.00325,0.02287,0.00159,0.01518,0.00141,0.00558,0.00156,0.00992,0.00081,0.0031,0.00096,0.01112,0.00347,0.00882,0.00447,0.00786,0.00242,0.00556,0.00154,0.0,1.60545,0.01938,0.49113,0.00186,0.12626,0.00084,0.04558,0.00296,0.03749,0.00074,0.00799,0.00041,0.01835,0.00059,0.01363,0.00104,0.00074,0.00061,0.00771,0.00013,0.00569,0.00067,0.00172,0.00113,0.00587,0.00012,0.00103,0.00169,0.00378,0.00078,0.00261,0.00014,0.00056,0.00017,0.00209,0.00042,0.00099,0.0002,0.00092,0.00049,0.00096,0.00069,0.00087,0.0001,0.00045,0.00075,0.00075,0.00042,0.0014,0.0004,0.1761
1080000,226.8843,1.6907,59.9364,1057.15,643.62,1237.44,0.85,225.18,1.61,1.59,36.02,0.0,224.68115,0.02036,0.22715,0.02494,0.02896,0.01815,0.08169,0.00304,0.05185,0.00718,0.03519,0.00321,0.03188,0.00504,0.02802,0.00383,0.03642,0.00339,0.01705,0.00583,0.02336,0.00233,0.03211,0.00292,0.00755,0.00418,0.02884,0.00227,0.02995,0.00374,0.00534,0.0039,0.01622,0.00348,0.01386,0.00121,0.00289,0.00114,0.00821,0.00124,0.00601,0.00118,0.0052,0.00231,0.00712,0.00137,0.00672,0.00143,0.0057,0.0019,0.0,1.61537,0.01301,0.49009,0.00718,0.12513,0.00117,0.04522,0.00232,0.0224,0.00066,0.0152,0.00087,0.01275,0.00106,0.00792,0.00048,0.00324,0.00114,0.00475,0.00017,0.00556,0.00054,0.00278,0.00028,0.00373,0.0004,0.00189,0.00076,0.00396,0.00046,0.00265,0.00071,0.00065,0.00067,0.00142,0.00029,0.00113,0.00064,0.00049,0.0003,0.00085,0.00082,0.00092,0.00048,0.00137,0.00074,9e-05,0.00094,0.00105,0.00051,0.1822
1140000,225.8054,0.7292,60.0348,465.15,259.5,532.24,-0.87,224.12,0.7,1.59,35.52,0.0,223.66489,0.01125,0.22565,0.02454,0.03085,0.01642,0.08063,0.0013,0.0502,0.00698,0.03457,0.00256,0.03139,0.00564,0.02728,0.00228,0.03586,0.00325,0.01732,0.0048,0.02321,0.0011,0.0337,0.00333,0.00717,0.00346,0.02681,0.00129,0.02804,0.00515,0.00401,0.00147,0.01978,0.00598,0.01437,0.00341,0.00666,0.00322,0.00778,0.00085,0.00443,0.00028,0.00633,0.00276,0.00493,0.00228,0.00673,0.00271,0.0059,0.00226,0.0,0.67966,0.0177,0.19111,0.01118,0.06959,0.00164,0.01076,0.00375,0.00729,0.00373,0.01368,0.00051,0.0106,0.00087,0.00666,0.00068,0.0031,0.00049,0.00531,0.00056,0.00469,0.00024,0.00252,0.00037,0.00425,0.00048,0.00053,0.00045,0.00412,0.00033,0.00305,0.0008,0.00024,0.00123,0.00119,0.0004,0.00067,0.00025,0.00114,0.00057,0.00049,0.0007,0.00128,0.00036,0.00107,0.00026,0.00067,0.00084,0.00091,0.00046,0.1856
