timestamp,Urms_L1,Irms_L1,Frequencia_L1,Pwatt_L1,Qvar_L1,Sva_L1,CosF_L1,TensaoFundamental_L1,CorrenteFundamental_L1,THD_V_L1,THD_I_L1,UH0,UH1,UH2,UH3,UH4,UH5,UH6,UH7,UH8,UH9,UH10,UH11,UH12,UH13,UH14,UH15,UH16,UH17,UH18,UH19,UH20,UH21,UH22,UH23,UH24,UH25,UH26,UH27,UH28,UH29,UH30,UH31,UH32,UH33,UH34,UH35,UH36,UH37,UH38,UH39,UH40,UH41,UH42,UH43,UH44,UH45,UH46,UH47,UH48,UH49,UH50,IH0,IH1,IH2,IH3,IH4,IH5,IH6,IH7,IH8,IH9,IH10,IH11,IH12,IH13,IH14,IH15,IH16,IH17,IH18,IH19,IH20,IH21,IH22,IH23,IH24,IH25,IH26,IH27,IH28,IH29,IH30,IH31,IH32,IH33,IH34,IH35,IH36,IH37,IH38,IH39,IH40,IH41,IH42,IH43,IH44,IH45,IH46,IH47,IH48,IH49,IH50,EnergiaAcumulada_KWh
0,217.592,7.1337,60.0067,3417.77,3662.94,5009.49,0.68,215.92,6.97,1.61,23.85,0.0,215.42523,0.01365,0.226,0.02374,0.03122,0.01342,0.06868,0.00291,0.04981,0.00603,0.03785,0.00277,0.0229,0.00567,0.0371,0.00249,0.0351,0.00484,0.00787,0.00518,0.02907,0.0007,0.02695,0.00348,0.00581,0.00291,0.01416,0.00103,0.01321,0.0014,0.00902,0.00205,0.01077,0.00161,0.00912,0.00069,0.01537,0.00109,0.01203,0.00071,0.00744,0.00139,0.0122,0.00073,0.01065,0.00106,0.00723,0.00104,0.00704,0.00124,0.0,6.9584,0.03088,1.43625,0.00178,0.33921,0.00374,0.13289,0.00324,0.07691,0.00201,0.01593,0.00113,0.02287,0.00076,0.00233,0.00098,0.01542,0.00069,0.00436,0.00041,0.00644,0.00058,0.006,0.00034,0.01087,0.00111,0.00515,0.00038,0.00354,2e-05,0.00471,0.00041,0.00207,0.00032,0.00373,0.00053,0.00105,0.00068,0.0026,0.00057,0.00177,0.00044,0.00191,0.00052,0.00027,0.00068,0.00085,0.00066,0.00042,0.00075,0.0192
60000,217.7028,7.1155,59.9504,3406.67,3658.5,4999.34,0.68,216.03,6.95,1.61,24.14,0.0,215.55794,0.0205,0.22632,0.02368,0.03169,0.01422,0.06813,0.00324,0.04962,0.00628,0.03787,0.0026,0.02251,0.00598,0.03703,0.00113,0.03502,0.00468,0.00774,0.00499,0.02816,0.00167,0.02499,0.00359,0.00504,0.00144,0.01258,8e-05,0.00985,0.00125,0.00956,0.00182,0.0114,0.00075,0.01081,0.0008,0.01719,0.00034,0.01353,0.00087,0.00731,0.00166,0.01151,0.00137,0.00992,0.00228,0.00781,0.00087,0.00721,0.00152,0.0,6.93089,0.04326,1.45034,0.01337,0.35522,0.00748,0.12521,0.00251,0.08164,0.0029,0.01876,0.0015,0.01973,0.00031,0.00224,0.00049,0.01481,0.00022,0.00315,0.00051,0.00571,0.0006,0.00571,0.00031,0.01008,0.00041,0.00456,0.00015,0.00368,0.0004,0.00418,0.00033,0.00188,0.00094,0.00342,0.00032,0.00147,0.0001,0.00196,0.00046,0.00184,0.00012,0.00111,0.00043,0.00085,0.00092,0.00094,0.0004,0.00047,0.00047,0.0385
120000,217.6987,7.0006,59.9645,3359.74,3597.08,4918.65,0.68,216.03,6.84,1.61,23.92,0.0,215.58051,0.01339,0.22625,0.02417,0.03098,0.01431,0.06863,0.00358,0.04977,0.00639,0.03801,0.00294,0.02308,0.00603,0.03703,0.00194,0.03522,0.00513,0.00775,0.00485,0.02776,0.00097,0.02509,0.00352,0.00619,0.00113,0.0129,0.00121,0.01165,0.00145,0.00829,0.00226,0.01087,0.00059,0.00826,0.00208,0.0159,0.00075,0.01277,0.0012,0.00678,0.00105,0.00997,0.00059,0.00894,0.00133,0.00747,0.0009,0.00744,0.00109,0.0,6.87225,0.05706,1.42283,0.00617,0.35384,0.00584,0.12195,0.00174,0.08099,0.00222,0.02234,0.00173,0.02029,0.00114,0.00387,0.00084,0.01319,0.00084,0.00419,0.00047,0.00357,0.00038,0.00663,0.00037,0.0092,0.00082,0.00487,0.00022,0.00344,0.00049,0.0047,0.00101,0.00265,0.00017,0.00341,0.00018,0.00174,0.00084,0.00241,0.00051,0.00283,0.00018,0.00061,0.00028,0.00086,0.00021,0.00058,0.00047,0.00015,0.00038,0.0577
180000,218.0614,6.7802,59.9504,3279.47,3471.48,4771.92,0.69,216.4,6.63,1.6,23.68,0.0,215.72,0.02152,0.2259,0.02344,0.03068,0.01465,0.06848,0.00371,0.05052,0.00644,0.03795,0.00312,0.02284,0.00548,0.03678,0.00143,0.03579,0.00398,0.00732,0.00528,0.02852,0.00132,0.02434,0.00285,0.00698,0.00333,0.01395,0.00082,0.0116,0.00104,0.00913,0.00248,0.01077,0.0021,0.00808,0.00153,0.01657,0.00121,0.01168,0.00149,0.00701,0.00116,0.01082,0.00117,0.00913,0.0023,0.00689,0.00155,0.00666,0.00088,0.0,6.69711,0.06593,1.36209,0.00941,0.35213,0.00118,0.11272,0.00141,0.08055,0.00158,0.0255,0.00105,0.02417,0.00034,0.00685,0.00032,0.01352,0.00051,0.00635,0.00086,0.00373,0.00084,0.00777,0.00073,0.00842,0.00048,0.00344,0.00023,0.00221,0.0003,0.00475,0.00118,0.00317,0.00052,0.00331,0.00092,0.00211,0.00034,0.00208,0.00049,0.00238,0.0001,0.00095,0.00021,0.00066,0.00043,0.00023,0.00069,0.00051,0.00051,0.0767
240000,218.1454,6.6876,59.9504,3253.32,3407.08,4708.1,0.69,216.5,6.54,1.6,23.3,0.0,216.06056,0.02181,0.22569,0.02336,0.03105,0.01411,0.06789,0.00316,0.0508,0.00625,0.03854,0.00282,0.02234,0.00574,0.0378,0.00081,0.03578,0.00422,0.00627,0.00475,0.02761,0.00144,0.02111,0.00322,0.00454,0.00231,0.01299,0.00018,0.01006,0.00084,0.01024,0.00193,0.01014,0.00074,0.00848,0.0009,0.01449,0.00074,0.01086,0.00053,0.00777,0.00169,0.01115,0.00064,0.01052,0.00119,0.00711,0.00105,0.00616,0.00074,0.0,6.49854,0.02438,1.32052,0.00524,0.35645,0.00116,0.10222,0.00369,0.08005,0.00309,0.03156,0.00214,0.02504,0.00131,0.00908,0.00015,0.01182,2e-05,0.00687,0.00023,0.00265,0.00041,0.00821,0.00022,0.00624,0.00017,0.0037,0.00046,0.00252,7e-05,0.00361,0.00085,0.00399,0.0006,0.00302,0.00036,0.00147,0.00031,0.00111,0.00072,0.00309,6e-05,0.0011,0.00058,0.00111,0.00053,0.00115,0.00029,0.00073,0.00034,0.0953
300000,218.2594,6.4364,59.9645,3162.73,3253.87,4534.27,0.7,216.62,6.3,1.59,23.18,0.0,216.09555,0.0156,0.22543,0.0244,0.03167,0.0145,0.07052,0.00411,0.0523,0.00611,0.03802,0.00305,0.02289,0.00586,0.0378,0.00071,0.03561,0.00465,0.00625,0.00424,0.02723,0.00044,0.02382,0.00266,0.003,0.00182,0.01219,0.00026,0.01076,0.00144,0.00886,0.00112,0.00737,0.00196,0.00902,0.00062,0.0166,0.00105,0.01222,0.0015,0.00783,0.00127,0.01263,0.00185,0.00944,0.00278,0.00761,0.00035,0.00629,0.00194,0.0,6.30985,0.03632,1.22595,0.01455,0.34737,0.006,0.09237,0.00057,0.0785,0.00238,0.03433,0.00232,0.02634,0.00088,0.01256,0.00054,0.00811,0.00118,0.00821,0.00049,0.00233,0.00086,0.00795,0.00126,0.0062,0.00042,0.00201,0.00031,0.00393,0.00051,0.00247,0.00051,0.00397,0.00012,0.0035,0.00038,0.00179,0.00042,0.00142,0.00017,0.00168,0.00058,0.00139,0.00023,0.00153,0.00042,0.00053,0.00088,0.00012,0.00045,0.1134
360000,218.4543,6.2662,59.9786,3098.82,3153.28,4418.29,0.7,216.8,6.14,1.6,22.54,0.0,216.32652,0.02251,0.22399,0.02345,0.0304,0.01385,0.06935,0.00281,0.05094,0.0063,0.03782,0.00341,0.02245,0.00625,0.03827,0.00189,0.03633,0.00435,0.00637,0.00454,0.02811,0.00035,0.0228,0.00317,0.0035,0.00164,0.01303,0.0017,0.00954,0.00139,0.00973,0.00211,0.00818,0.00036,0.00983,0.00131,0.01524,0.00191,0.00953,0.00177,0.00752,0.00138,0.01149,0.00103,0.00911,0.00354,0.00734,0.00174,0.00647,0.00072,0.0,6.09531,0.01954,1.14614,0.01015,0.33981,0.00351,0.08018,0.00429,0.06809,0.00246,0.039,0.00122,0.02902,0.00097,0.01472,0.00149,0.00603,0.00059,0.01041,0.00038,0.00176,0.00089,0.00719,0.00013,0.00713,0.00023,0.0037,0.0007,0.00465,0.00019,0.00151,0.00041,0.00204,0.0004,0.00345,0.0003,0.00153,0.00032,0.0026,0.00049,0.00135,0.00108,0.00038,0.00049,0.00047,0.00047,0.00023,0.00048,0.00059,0.0001,0.1311
420000,218.71,5.9749,59.9504,2979.73,2989.05,4217.2,0.71,217.08,5.86,1.59,21.82,0.0,216.64487,0.02182,0.22376,0.02346,0.0315,0.01315,0.06931,0.00275,0.05036,0.00607,0.03762,0.00302,0.0216,0.00547,0.03816,0.00132,0.03577,0.00478,0.0059,0.00496,0.02805,0.00055,0.02292,0.00283,0.00609,0.00213,0.01384,0.0007,0.00851,0.00056,0.01168,0.00208,0.01036,0.00051,0.01017,0.00076,0.01722,0.00092,0.01176,0.00156,0.0066,0.00057,0.01132,0.00109,0.01015,0.00176,0.00735,0.00147,0.00636,0.00114,0.0,5.83436,0.04036,1.07928,0.00325,0.33306,0.00247,0.07073,0.00321,0.06321,0.0027,0.03823,0.00152,0.02924,0.00045,0.01614,0.00082,0.00522,0.00082,0.00965,0.00051,0.00229,0.0008,0.00669,0.00025,0.00852,0.00064,0.00422,0.00112,0.00368,0.00049,0.00261,0.00031,0.00208,0.00062,0.00378,0.00084,0.00102,0.00057,0.00227,0.00074,0.0016,0.00027,0.00104,0.00048,0.0004,0.00051,0.00042,0.00072,0.00112,0.00029,0.1482
480000,220.1865,5.8744,59.9645,2948.16,2959.07,4174.37,0.71,218.53,5.77,1.59,21.6,0.0,218.04105,0.02044,0.22546,0.0246,0.0289,0.01498,0.06968,0.00343,0.05086,0.00618,0.03721,0.00291,0.02292,0.00588,0.03932,0.00184,0.03656,0.00495,0.005,0.00571,0.02934,0.00042,0.02446,0.00353,0.00677,0.00221,0.01277,0.00158,0.00645,0.00085,0.01026,0.00193,0.00818,0.00084,0.01174,0.00129,0.01498,0.0023,0.00892,0.00219,0.00775,0.003,0.01099,0.0008,0.00941,0.00226,0.00719,0.00167,0.00611,0.00183,0.0,5.75314,0.0177,1.05568,0.00371,0.3264,0.00119,0.07198,0.00419,0.06353,0.00179,0.03781,0.00095,0.02889,0.00059,0.01722,0.0012,0.00503,0.00019,0.01005,0.00062,0.00372,0.00097,0.00597,0.00075,0.00933,0.00108,0.00442,0.00105,0.00426,0.00045,0.00317,0.00032,0.00244,0.00015,0.00355,0.00058,0.00166,0.00063,0.00234,0.00048,0.00169,0.00101,0.00075,0.00084,0.00061,0.00062,0.00072,0.0004,0.00036,0.00034,0.165
540000,219.4292,5.8659,59.9786,2938.82,2940.96,4154.52,0.71,217.76,5.76,1.6,21.55,0.0,217.34016,0.02122,0.22595,0.0235,0.02913,0.01383,0.06946,0.00273,0.05111,0.00642,0.03727,0.00303,0.02274,0.00625,0.03859,0.00088,0.03589,0.00492,0.00515,0.00411,0.0298,0.00162,0.02542,0.00317,0.00394,0.00125,0.01425,0.00104,0.00985,0.00164,0.0093,0.00096,0.00842,0.00155,0.00911,0.00138,0.01505,0.00113,0.01,0.00192,0.008,0.00097,0.01007,0.00167,0.00998,0.00133,0.00752,0.0016,0.00594,0.00086,0.0,5.72561,0.01655,1.05904,0.00471,0.32328,0.00293,0.07472,0.00458,0.06495,0.00269,0.03763,0.00125,0.02914,0.00059,0.01658,0.00044,0.00657,0.00038,0.01031,0.00072,0.00337,0.0003,0.00669,0.0004,0.00924,0.00048,0.00496,0.00038,0.00279,0.00063,0.00319,0.00042,0.00274,8e-05,0.00262,0.00043,0.00177,0.00045,0.00208,0.0003,0.00126,0.00019,0.001,0.00018,0.00058,0.00061,0.00085,0.00036,0.00038,0.00061,0.1817
