timestamp,Urms_L1,Irms_L1,Frequencia_L1,Pwatt_L1,Qvar_L1,Sva_L1,CosF_L1,TensaoFundamental_L1,CorrenteFundamental_L1,THD_V_L1,THD_I_L1,UH0,UH1,UH2,UH3,UH4,UH5,UH6,UH7,UH8,UH9,UH10,UH11,UH12,UH13,UH14,UH15,UH16,UH17,UH18,UH19,UH20,UH21,UH22,UH23,UH24,UH25,UH26,UH27,UH28,UH29,UH30,UH31,UH32,UH33,UH34,UH35,UH36,UH37,UH38,UH39,UH40,UH41,UH42,UH43,UH44,UH45,UH46,UH47,UH48,UH49,UH50,IH0,IH1,IH2,IH3,IH4,IH5,IH6,IH7,IH8,IH9,IH10,IH11,IH12,IH13,IH14,IH15,IH16,IH17,IH18,IH19,IH20,IH21,IH22,IH23,IH24,IH25,IH26,IH27,IH28,IH29,IH30,IH31,IH32,IH33,IH34,IH35,IH36,IH37,IH38,IH39,IH40,IH41,IH42,IH43,IH44,IH45,IH46,IH47,IH48,IH49,IH50,EnergiaAcumulada_KWh
0,225.8263,2.6707,60.0207,1100.21,1606.32,1946.37,0.56,224.12,2.61,1.6,23.01,0.0,223.69531,0.01774,0.23191,0.02602,0.02547,0.01713,0.08241,0.00045,0.05695,0.0073,0.0268,0.00381,0.0353,0.00413,0.02723,0.00369,0.0259,0.00259,0.01783,0.00367,0.01659,0.00226,0.02586,0.00134,0.00706,0.00254,0.01454,0.0005,0.0156,0.00197,0.00152,0.00328,0.01846,0.00047,0.01259,0.0021,0.00382,0.00219,0.01317,0.00203,0.01055,0.00168,0.01061,0.00117,0.01152,0.00112,0.00843,0.00217,0.00932,0.00252,0.0,2.60648,0.03697,0.51673,0.00931,0.15197,0.00183,0.02631,0.00209,0.03115,0.0013,0.01533,0.00032,0.01233,0.00029,0.01263,0.00045,0.00345,0.00037,0.0045,0.00065,0.00577,0.0007,0.00136,0.00032,0.00428,0.00051,0.00256,0.00074,0.00346,0.0004,0.00298,0.00013,0.00186,0.00047,0.00078,0.00053,0.00031,0.00042,0.00036,0.00037,0.00059,0.00087,0.00052,0.00065,0.00061,0.00026,0.00052,0.00058,0.00128,0.00065,0.0063
60000,226.1855,2.5785,59.9786,1027.65,1577.85,1881.64,0.54,224.48,2.52,1.6,23.89,0.0,223.9424,0.02126,0.23304,0.02671,0.02527,0.01817,0.08233,0.00118,0.05739,0.0071,0.02651,0.0038,0.03491,0.00426,0.02708,0.00405,0.02529,0.00318,0.01702,0.00395,0.01648,0.00151,0.02482,0.00202,0.0062,0.00312,0.01499,0.001,0.01574,0.0025,0.00218,0.00209,0.0191,0.00067,0.01273,0.00207,0.00479,0.00282,0.01231,0.00154,0.01023,0.00125,0.01147,0.00112,0.01186,0.00115,0.00769,0.00174,0.01014,0.0019,0.0,2.5132,0.03763,0.50557,0.0033,0.14981,0.00394,0.02447,0.00229,0.03276,0.00201,0.01511,0.00257,0.01219,0.00054,0.0127,0.00023,0.00369,0.00066,0.00494,0.00031,0.00516,8e-05,0.00084,0.0014,0.0043,0.00015,0.00216,0.00081,0.00298,0.00017,0.00198,0.00094,0.00089,0.00072,0.00026,0.00078,0.00085,0.00085,0.00042,0.00079,0.00066,0.00023,0.00092,0.00047,0.00069,0.00056,7e-05,0.00053,0.00037,0.00075,0.0123
120000,226.0483,2.5669,59.9926,1030.79,1563.88,1873.18,0.55,224.32,2.51,1.6,24.26,0.0,223.82373,0.02403,0.23337,0.02669,0.02451,0.01689,0.08106,0.00094,0.05734,0.00722,0.02711,0.0039,0.03462,0.00398,0.0272,0.00365,0.02623,0.00253,0.0164,0.00354,0.01569,0.00179,0.02662,0.00147,0.00952,0.00326,0.01412,0.00133,0.01472,0.00254,0.00264,0.00298,0.01737,0.00045,0.01207,0.00116,0.00436,0.00222,0.01186,0.00046,0.00805,0.0019,0.00955,0.00136,0.01142,0.0015,0.00839,0.00218,0.00988,0.00022,0.0,2.51083,0.04728,0.50718,0.00749,0.1517,0.00243,0.02374,0.00207,0.0323,0.00065,0.01424,0.00111,0.01238,0.00057,0.01271,0.00037,0.0035,0.00069,0.00414,0.00065,0.00404,0.00083,0.00291,0.00039,0.00371,0.00058,0.00235,0.0001,0.00317,0.00067,0.00192,0.0008,0.00067,0.0006,0.00083,0.00046,0.00167,5e-05,0.00091,0.0002,0.00066,0.00073,0.00032,0.00097,0.00052,0.00023,0.00013,0.0002,0.00089,0.00052,0.0182
180000,226.742,1.2199,60.0488,341.29,824.92,892.64,0.38,225.08,1.21,1.57,12.83,0.0,224.62286,0.01524,0.22839,0.02821,0.02478,0.01772,0.08412,0.00071,0.0552,0.00715,0.02769,0.00394,0.03589,0.00453,0.02629,0.00394,0.0259,0.00337,0.01782,0.00417,0.01765,0.00135,0.02525,0.00212,0.00504,0.00214,0.01558,0.0008,0.01703,0.00162,0.00054,0.00194,0.01789,0.00012,0.01146,0.00203,0.0059,0.00246,0.01277,0.00136,0.00895,0.00117,0.01024,0.00079,0.01167,0.00129,0.00765,0.00173,0.00988,0.00085,0.0,1.20372,0.01798,0.11022,0.00573,0.05835,0.00312,0.02056,0.00207,0.00505,0.0013,0.00595,0.00098,0.00658,0.0009,0.00634,0.00034,0.00251,0.00055,0.00251,0.00018,0.00415,0.00027,0.00111,0.00027,0.00307,0.00053,0.0015,0.00031,0.00251,0.00051,0.00189,0.00094,0.00085,0.00052,0.00079,0.00057,0.00034,0.00028,0.0004,0.00048,0.00087,9e-05,0.00072,0.00021,0.00049,0.00079,0.00017,4e-05,0.00072,0.0002,0.022
240000,226.9111,1.4095,60.0348,491.15,908.65,1032.52,0.47,225.26,1.38,1.56,22.18,0.0,224.76021,0.01532,0.22858,0.02705,0.02641,0.01674,0.08109,0.00135,0.05646,0.00688,0.02888,0.00415,0.03177,0.00443,0.03187,0.00342,0.02264,0.00372,0.01392,0.00345,0.02099,0.00109,0.0193,0.00246,0.0086,0.00213,0.01096,0.00202,0.01167,0.00116,0.00685,0.00165,0.01228,0.00105,0.01292,0.00187,0.00305,0.00267,0.01194,0.00119,0.01403,0.00115,0.00583,0.00133,0.01253,0.00074,0.01104,0.00273,0.00749,0.00177,0.0,1.38175,0.02884,0.2212,0.00551,0.12372,0.00381,0.04616,0.00289,0.02612,0.00134,0.02609,0.00103,0.02618,0.00076,0.0222,0.00048,0.01494,0.00046,0.01077,0.00039,0.01384,0.00091,0.00822,0.00016,0.00902,0.00014,0.00408,0.00042,0.00359,0.00024,0.00503,0.00018,0.0018,0.00064,0.00182,0.00061,0.0014,0.0004,0.00137,0.00032,0.00132,0.0003,0.00041,0.00056,0.00074,0.00047,0.00042,0.0005,0.00075,0.00017,0.024
300000,227.0365,1.4102,60.0207,482.1,913.67,1032.77,0.47,225.38,1.38,1.57,22.14,0.0,224.87177,0.0228,0.22855,0.02648,0.0276,0.01705,0.08155,0.00139,0.05723,0.00719,0.02858,0.00404,0.03299,0.0044,0.03225,0.00366,0.02436,0.00304,0.01747,0.00309,0.01704,0.0017,0.02494,0.00161,0.00713,0.00188,0.01419,0.0014,0.01675,0.00168,0.00241,0.00268,0.01747,0.00097,0.01332,0.00206,0.00283,0.00246,0.01471,0.00043,0.01013,0.00128,0.00943,0.00093,0.01214,0.00174,0.0071,0.00261,0.01178,0.00217,0.0,1.37509,0.02311,0.22385,0.01091,0.12362,0.00558,0.04639,0.00403,0.02707,0.00208,0.02564,0.00064,0.0258,0.00073,0.02121,0.00024,0.00516,0.00032,0.00189,0.0004,0.00596,0.00078,0.00193,0.0006,0.00317,0.0002,0.00205,0.00037,0.00174,0.00027,0.0024,0.00033,0.00199,0.00034,0.00074,0.00124,0.00027,0.0007,0.0009,0.00074,0.00116,0.00069,0.00092,0.00058,0.00037,0.00068,0.00084,0.00065,0.00142,0.00034,0.0268
360000,226.881,1.4097,59.9926,493.72,907.01,1031.86,0.48,225.24,1.39,1.56,19.89,0.0,224.77814,0.0206,0.22784,0.02801,0.02692,0.0171,0.08077,0.00198,0.05619,0.00644,0.02948,0.00438,0.03217,0.004,0.031,0.0033,0.02368,0.00405,0.01453,0.00343,0.02014,0.00254,0.02575,0.00223,0.00711,0.00298,0.01375,0.00163,0.01783,0.00251,0.00192,0.00333,0.01938,0.00092,0.01415,0.00221,0.00371,0.00262,0.01582,0.00065,0.00987,0.00169,0.01094,0.00108,0.01467,0.00109,0.00608,0.00313,0.01234,0.0006,0.0,1.37817,0.02583,0.20107,0.00985,0.10949,0.00381,0.04014,0.00187,0.02148,0.00054,0.02306,0.00087,0.02366,0.00053,0.02056,0.00014,0.013,0.00075,0.01019,0.00076,0.01192,0.00053,0.00271,0.00041,0.00168,0.0001,0.002,0.00064,0.00096,0.00042,0.00201,0.00018,0.00111,0.00026,0.00065,0.00033,0.00098,0.00043,0.00156,0.00029,0.00127,0.00018,0.00126,0.00073,0.0006,0.00027,0.00048,0.00053,0.0009,0.0005,0.0293
420000,226.6056,1.3779,60.0207,460.49,896.37,1007.13,0.46,224.96,1.35,1.57,21.46,0.0,224.44261,0.02083,0.22694,0.0272,0.02679,0.01676,0.08162,0.00169,0.05695,0.00682,0.02917,0.00406,0.03194,0.0044,0.03207,0.00319,0.02304,0.00327,0.01394,0.00351,0.02079,0.00153,0.02005,0.00249,0.00864,0.00178,0.01121,0.00112,0.01194,0.00141,0.00161,0.00255,0.02094,0.00148,0.01537,0.0027,0.00397,0.00252,0.01624,0.00066,0.00851,0.00197,0.01166,0.00113,0.01443,0.00229,0.00642,0.00185,0.01262,0.00142,0.0,1.34932,0.01868,0.20662,0.00962,0.11398,0.00296,0.04048,0.00156,0.02258,0.0004,0.02199,0.0008,0.02339,0.00034,0.02109,0.00029,0.01469,0.00039,0.00936,0.00023,0.01268,0.00036,0.00797,8e-05,0.00865,0.00048,0.00459,0.00054,0.00377,0.00069,0.0017,0.00012,0.002,0.0001,0.00098,0.0001,0.00081,0.00049,0.00096,9e-05,0.00096,0.0007,0.00123,0.00029,0.00092,0.00031,0.00033,0.00079,0.00112,0.0008,0.032
480000,226.8906,1.468,60.0067,527.83,937.11,1074.87,0.49,225.27,1.43,1.55,23.83,0.0,224.68526,0.01722,0.22674,0.02731,0.02739,0.01671,0.08052,0.00118,0.0566,0.00627,0.02936,0.00422,0.031,0.00406,0.03293,0.00302,0.02334,0.00362,0.0129,0.00399,0.022,0.00147,0.01951,0.00209,0.00907,0.00218,0.0117,0.00126,0.01149,0.00147,0.00528,0.00371,0.01444,0.00081,0.01513,0.00192,0.00351,0.003,0.01237,0.00116,0.01411,0.00148,0.00676,0.00074,0.01043,0.00218,0.00718,0.00234,0.01106,0.0016,0.0,1.42574,0.01154,0.24784,0.00309,0.1427,0.00309,0.05861,0.00353,0.03327,0.00135,0.03023,0.00194,0.02879,0.00059,0.02619,0.00015,0.01771,0.00058,0.01247,0.00057,0.01417,0.0003,0.00927,0.00023,0.00929,0.00054,0.00524,0.00039,0.00339,0.00055,0.00437,0.00041,0.00214,0.00015,0.00261,0.00058,0.00062,0.00079,0.00051,0.00024,0.00169,0.00047,0.00061,0.00061,0.00126,0.00015,0.00045,0.00041,0.00123,0.00032,0.0345
540000,226.5708,1.3554,59.9786,451.11,883.46,991.41,0.45,224.91,1.33,1.57,20.53,0.0,224.39438,0.01837,0.22708,0.02797,0.02673,0.01723,0.08142,0.00163,0.05647,0.00677,0.02933,0.00405,0.03285,0.00447,0.03348,0.00353,0.02297,0.00373,0.01254,0.00357,0.02264,0.00118,0.01945,0.00241,0.00925,0.00154,0.01265,0.00102,0.0109,0.00131,0.00457,0.00235,0.01497,0.00202,0.01418,0.00228,0.0031,0.00221,0.01326,0.00057,0.01515,0.00171,0.00793,0.00206,0.01206,0.00072,0.01104,0.00182,0.00944,0.00127,0.0,1.33352,0.03195,0.19048,0.00622,0.10505,0.0007,0.05785,0.00181,0.03377,0.00292,0.03129,0.00201,0.03047,0.00065,0.02679,0.00074,0.01804,0.00024,0.01387,0.00056,0.01545,0.00053,0.00972,0.00031,0.00893,0.00041,0.00546,0.00069,0.00421,0.00037,0.00453,0.00018,0.00273,0.00058,0.002,0.00026,0.00083,0.00024,0.00142,0.00029,0.00193,0.00029,0.00075,0.00052,0.00103,0.00029,0.00068,0.00061,0.00075,0.00064,0.0372
