timestamp,Urms_L1,Irms_L1,Frequencia_L1,Pwatt_L1,Qvar_L1,Sva_L1,CosF_L1,TensaoFundamental_L1,CorrenteFundamental_L1,THD_V_L1,THD_I_L1,UH0,UH1,UH2,UH3,UH4,UH5,UH6,UH7,UH8,UH9,UH10,UH11,UH12,UH13,UH14,UH15,UH16,UH17,UH18,UH19,UH20,UH21,UH22,UH23,UH24,UH25,UH26,UH27,UH28,UH29,UH30,UH31,UH32,UH33,UH34,UH35,UH36,UH37,UH38,UH39,UH40,UH41,UH42,UH43,UH44,UH45,UH46,UH47,UH48,UH49,UH50,IH0,IH1,IH2,IH3,IH4,IH5,IH6,IH7,IH8,IH9,IH10,IH11,IH12,IH13,IH14,IH15,IH16,IH17,IH18,IH19,IH20,IH21,IH22,IH23,IH24,IH25,IH26,IH27,IH28,IH29,IH30,IH31,IH32,IH33,IH34,IH35,IH36,IH37,IH38,IH39,IH40,IH41,IH42,IH43,IH44,IH45,IH46,IH47,IH48,IH49,IH50,EnergiaAcumulada_KWh
15:18,216.3431,0.5059,60.0348,273.2400,223.5448,353.1300,-0.7741,214.6858,0.4925,1.6048,25.8094,0.00218,0.22445,0.00368,0.00753,0.01340,0.02082,0.02932,0.03842,0.04766,0.05663,0.06504,0.07266,0.07933,0.08498,0.08953,0.09299,0.09537,0.09670,0.09700,0.09639,0.09498,0.09286,0.09016,0.08700,0.08349,0.07972,0.07579,0.07177,0.06772,0.06369,0.05973,0.05587,0.05215,0.04859,0.04519,0.04197,0.03892,0.03605,0.03335,0.03082,0.02844,0.02622,0.02415,0.02223,0.02045,0.01881,0.01731,0.01592,0.01466,0.01351,0.01247,0.00035,0.00026,0.00052,0.00137,0.00265,0.00425,0.00609,0.00810,0.01009,0.01202,0.01381,0.01542,0.01680,0.01795,0.01884,0.01949,0.01990,0.02009,0.02009,0.01990,0.01956,0.01910,0.01852,0.01786,0.01713,0.01636,0.01555,0.01472,0.01388,0.01305,0.01222,0.01140,0.01061,0.00984,0.00910,0.00840,0.00773,0.00710,0.00651,0.00595,0.00543,0.00496,0.00450,0.00409,0.00370,0.00333,0.00300,0.00270,0.00242,0.00217,0.00195,0.0033
15:19,217.3699,0.5221,60.0488,304.1000,205.3259,366.8400,-0.8287,215.7504,0.5050,1.5841,30.3965,0.00361,0.32532,0.00359,0.00682,0.01272,0.02053,0.02973,0.03984,0.05039,0.06093,0.07109,0.08057,0.08913,0.09661,0.10290,0.10795,0.11176,0.11434,0.11577,0.11612,0.11551,0.11402,0.11178,0.10887,0.10540,0.10148,0.09718,0.09261,0.08786,0.08299,0.07809,0.07320,0.06837,0.06365,0.05906,0.05464,0.05041,0.04639,0.04259,0.03903,0.03571,0.03262,0.02975,0.02710,0.02464,0.02237,0.02028,0.01833,0.01657,0.01495,0.01347,0.00040,0.00035,0.00075,0.00172,0.00309,0.00475,0.00663,0.00866,0.01074,0.01282,0.01481,0.01667,0.01834,0.01980,0.02101,0.02197,0.02267,0.02312,0.02334,0.02335,0.02317,0.02281,0.02230,0.02166,0.02092,0.02009,0.01919,0.01825,0.01728,0.01629,0.01529,0.01430,0.01333,0.01239,0.01148,0.01062,0.00980,0.00902,0.00830,0.00763,0.00701,0.00642,0.00589,0.00540,0.00494,0.00453,0.00416,0.00382,0.00351,0.00324,0.00299,0.0049
15:20,217.5261,0.5213,60.0067,288.7200,224.8492,365.7400,-0.7887,215.9094,0.5027,1.5830,29.9738,0.00356,0.32176,0.00320,0.00568,0.01097,0.01833,0.02723,0.03716,0.04757,0.05796,0.06789,0.07701,0.08505,0.09186,0.09736,0.10154,0.10445,0.10618,0.10683,0.10653,0.10538,0.10350,0.10100,0.09800,0.09458,0.09082,0.08682,0.08264,0.07834,0.07397,0.06949,0.06511,0.06078,0.05654,0.05242,0.04842,0.04457,0.04088,0.03737,0.03406,0.03095,0.02805,0.02536,0.02287,0.02057,0.01846,0.01653,0.01478,0.01318,0.01173,0.01042,0.00037,0.00021,0.00036,0.00131,0.00268,0.00437,0.00628,0.00828,0.01026,0.01215,0.01388,0.01539,0.01667,0.01769,0.01846,0.01899,0.01928,0.01938,0.01929,0.01905,0.01867,0.01818,0.01760,0.01695,0.01624,0.01549,0.01472,0.01393,0.01314,0.01236,0.01159,0.01085,0.01013,0.00943,0.00877,0.00814,0.00755,0.00698,0.00646,0.00596,0.00549,0.00505,0.00465,0.00426,0.00390,0.00356,0.00325,0.00294,0.00266,0.00238,0.00212,0.0066
15:21,217.3373,0.5219,60.0207,290.7000,223.1110,366.0800,-0.7928,215.7201,0.5081,1.5852,26.0561,0.00486,0.51518,0.00641,0.00939,0.01432,0.02099,0.02906,0.03810,0.04767,0.05736,0.06680,0.07569,0.08379,0.09105,0.09708,0.10197,0.10568,0.10823,0.10969,0.11013,0.10965,0.10834,0.10629,0.10360,0.10037,0.09668,0.09265,0.08837,0.08393,0.07942,0.07489,0.07040,0.06598,0.06166,0.05746,0.05341,0.04952,0.04579,0.04226,0.03892,0.03579,0.03286,0.03014,0.02760,0.02525,0.02308,0.02108,0.01923,0.01753,0.01597,0.01453,0.00080,0.00081,0.00112,0.00202,0.00348,0.00533,0.00749,0.00983,0.01225,0.01464,0.01692,0.01902,0.02089,0.02248,0.02378,0.02478,0.02548,0.02589,0.02604,0.02594,0.02564,0.02513,0.02448,0.02370,0.02281,0.02185,0.02083,0.01977,0.01868,0.01759,0.01650,0.01542,0.01436,0.01333,0.01233,0.01137,0.01046,0.00959,0.00877,0.00800,0.00728,0.00662,0.00602,0.00546,0.00495,0.00449,0.00406,0.00368,0.00333,0.00300,0.00270,0.0082
15:22,216.8267,0.5090,60.0207,277.0900,223.5096,356.0100,-0.7784,215.2123,0.4943,1.5858,26.8250,0.00509,0.56932,0.00739,0.01093,0.01639,0.02342,0.03153,0.04021,0.04900,0.05752,0.06547,0.07267,0.07895,0.08425,0.08853,0.09178,0.09402,0.09529,0.09564,0.09515,0.09391,0.09201,0.08953,0.08656,0.08319,0.07950,0.07555,0.07143,0.06721,0.06294,0.05868,0.05447,0.05034,0.04634,0.04250,0.03883,0.03536,0.03208,0.02899,0.02612,0.02344,0.02098,0.01871,0.01661,0.01473,0.01304,0.01151,0.01015,0.00894,0.00786,0.00690,0.00019,0.00012,0.00051,0.00137,0.00263,0.00421,0.00603,0.00797,0.00995,0.01186,0.01366,0.01527,0.01668,0.01784,0.01877,0.01944,0.01987,0.02006,0.02005,0.01986,0.01950,0.01900,0.01840,0.01770,0.01693,0.01612,0.01527,0.01440,0.01352,0.01265,0.01180,0.01097,0.01017,0.00941,0.00869,0.00801,0.00738,0.00679,0.00624,0.00573,0.00525,0.00480,0.00438,0.00399,0.00363,0.00329,0.00299,0.00272,0.00247,0.00225,0.00206,0.0098
15:23,217.2476,0.5535,59.9645,319.4900,221.0606,388.1500,-0.8220,215.6409,0.5331,1.5787,31.0919,0.00474,0.43963,0.00364,0.00407,0.00777,0.01378,0.02120,0.02949,0.03815,0.04677,0.05500,0.06256,0.06927,0.07501,0.07972,0.08339,0.08605,0.08774,0.08853,0.08848,0.08768,0.08621,0.08414,0.08160,0.07866,0.07542,0.07191,0.06830,0.06462,0.06092,0.05724,0.05363,0.05011,0.04670,0.04342,0.04029,0.03732,0.03453,0.03192,0.02948,0.02724,0.02517,0.02327,0.02154,0.01995,0.01849,0.01714,0.01590,0.01475,0.01367,0.01266,0.00055,0.00044,0.00038,0.00102,0.00226,0.00400,0.00617,0.00867,0.01137,0.01416,0.01690,0.01952,0.02194,0.02411,0.02597,0.02750,0.02872,0.02957,0.03010,0.03033,0.03027,0.02995,0.02941,0.02868,0.02778,0.02674,0.02560,0.02437,0.02309,0.02178,0.02046,0.01915,0.01786,0.01662,0.01542,0.01427,0.01319,0.01217,0.01121,0.01031,0.00948,0.00870,0.00798,0.00732,0.00672,0.00618,0.00569,0.00525,0.00486,0.00452,0.00421,0.0114
15:24,217.2201,1.3229,59.9926,392.4100,840.3964,927.2700,0.4226,215.6333,1.3163,1.5687,10.4923,0.00358,0.39161,0.00519,0.00842,0.01364,0.02041,0.02820,0.03651,0.04490,0.05299,0.06065,0.06738,0.07320,0.07802,0.08180,0.08458,0.08640,0.08735,0.08752,0.08700,0.08590,0.08428,0.08223,0.07981,0.07711,0.07418,0.07110,0.06790,0.06463,0.06132,0.05802,0.05474,0.05153,0.04840,0.04538,0.04248,0.03970,0.03707,0.03458,0.03223,0.03001,0.02793,0.02597,0.02412,0.02237,0.02072,0.01917,0.01771,0.01634,0.01506,0.01388,0.00052,0.00073,0.00169,0.00376,0.00690,0.01098,0.01580,0.02109,0.02660,0.03208,0.03734,0.04220,0.04655,0.05030,0.05339,0.05582,0.05761,0.05876,0.05933,0.05937,0.05891,0.05802,0.05676,0.05518,0.05334,0.05129,0.04908,0.04676,0.04436,0.04192,0.03947,0.03705,0.03467,0.03236,0.03011,0.02796,0.02589,0.02393,0.02206,0.02029,0.01863,0.01708,0.01563,0.01427,0.01301,0.01185,0.01075,0.00975,0.00884,0.00800,0.00723,0.0134
15:25,216.7273,1.1951,59.9926,306.1300,778.0785,835.9400,0.3656,215.1369,1.1913,1.5726,8.5040,0.00380,0.35313,0.00371,0.00608,0.01104,0.01801,0.02648,0.03594,0.04591,0.05591,0.06555,0.07448,0.08248,0.08936,0.09504,0.09948,0.10269,0.10474,0.10567,0.10560,0.10461,0.10281,0.10030,0.09719,0.09358,0.08958,0.08529,0.08082,0.07625,0.07165,0.06709,0.06263,0.05828,0.05409,0.05007,0.04626,0.04266,0.03928,0.03611,0.03310,0.03035,0.02778,0.02540,0.02319,0.02115,0.01926,0.01751,0.01590,0.01443,0.01309,0.01186,0.00063,0.00032,0.00102,0.00292,0.00564,0.00903,0.01291,0.01708,0.02136,0.02556,0.02954,0.03315,0.03632,0.03900,0.04115,0.04275,0.04384,0.04443,0.04458,0.04432,0.04372,0.04280,0.04163,0.04025,0.03870,0.03702,0.03524,0.03340,0.03153,0.02961,0.02775,0.02591,0.02411,0.02237,0.02070,0.01911,0.01758,0.01615,0.01478,0.01351,0.01230,0.01118,0.01012,0.00914,0.00822,0.00737,0.00658,0.00586,0.00520,0.00461,0.00408,0.0153
15:26,216.7253,1.1594,60.0207,280.4600,760.9153,811.1900,0.3466,215.1299,1.1542,1.5744,11.0376,0.00318,0.35528,0.00492,0.00792,0.01269,0.01908,0.02678,0.03539,0.04448,0.05366,0.06258,0.07093,0.07848,0.08506,0.09056,0.09496,0.09825,0.10047,0.10169,0.10200,0.10148,0.10022,0.09827,0.09580,0.09288,0.08958,0.08600,0.08218,0.07819,0.07410,0.06994,0.06577,0.06163,0.05756,0.05360,0.04978,0.04611,0.04262,0.03932,0.03620,0.03326,0.03051,0.02792,0.02551,0.02325,0.02116,0.01923,0.01745,0.01582,0.01434,0.01298,0.00032,0.00069,0.00179,0.00387,0.00684,0.01054,0.01476,0.01926,0.02384,0.02829,0.03247,0.03627,0.03964,0.04244,0.04469,0.04639,0.04755,0.04820,0.04838,0.04815,0.04754,0.04660,0.04538,0.04393,0.04231,0.04055,0.03868,0.03673,0.03476,0.03277,0.03079,0.02884,0.02692,0.02506,0.02327,0.02154,0.01990,0.01834,0.01686,0.01548,0.01418,0.01296,0.01184,0.01079,0.00981,0.00891,0.00807,0.00730,0.00659,0.00594,0.00535,0.0170
15:27,216.8474,1.1771,60.0207,283.1500,773.6203,823.7400,0.3435,215.2649,1.1702,1.5676,11.6868,0.00387,0.41156,0.00491,0.00720,0.01156,0.01802,0.02593,0.03491,0.04449,0.05424,0.06376,0.07274,0.08095,0.08819,0.09435,0.09934,0.10314,0.10576,0.10726,0.10771,0.10722,0.10588,0.10381,0.10112,0.09791,0.09429,0.09035,0.08619,0.08187,0.07748,0.07306,0.06866,0.06434,0.06012,0.05604,0.05213,0.04840,0.04488,0.04155,0.03842,0.03547,0.03270,0.03011,0.02769,0.02544,0.02336,0.02142,0.01963,0.01797,0.01643,0.01500,0.00043,0.00048,0.00152,0.00367,0.00676,0.01062,0.01503,0.01975,0.02456,0.02927,0.03370,0.03772,0.04127,0.04425,0.04665,0.04846,0.04969,0.05036,0.05052,0.05022,0.04951,0.04844,0.04706,0.04545,0.04363,0.04166,0.03958,0.03745,0.03530,0.03315,0.03102,0.02893,0.02690,0.02494,0.02307,0.02128,0.01959,0.01800,0.01651,0.01511,0.01382,0.01263,0.01150,0.01048,0.00954,0.00868,0.00789,0.00716,0.00649,0.00587,0.00531,0.0185
