real,previsto,erro_abs,erro_perc
33.17,35.380001068115234,2.210002899169922,6.6626560782839865
34.64,33.335333506266274,1.3046658833821638,3.766356542639087
27.06,27.510000228881836,0.4500007629394531,1.6629740274231066
26.39,28.65999984741211,2.270000457763672,8.601745018054404
27.76,27.820000012715656,0.05999978383382043,0.21613754805158808
29.65,29.20818181471391,0.44181780381636315,1.4901106559888169
28.98,28.475000381469727,0.5049991607666016,1.7425782220272312
30.65,30.670000076293945,0.020000457763671875,0.06525434914387426
29.93,32.54374957084656,2.6137492656707764,8.732874169796725
25.09,25.950000762939453,0.8600006103515625,3.4276628342820405
29.38,29.398888905843098,0.01888974507649621,0.06429457323375679
36.49,35.599998474121094,0.8900032043457031,2.439033059488471
33.55,32.54374957084656,1.0062496662139893,2.9992539168300465
29.55,29.699999809265137,0.15000057220458984,0.5076161626984562
32.34,29.690000534057617,2.6499996185302734,8.19418554739313
27.11,27.25,0.1399993896484375,0.5164123441405633
32.53,30.229999542236328,2.299999237060547,7.070394477002992
28.8,28.78499984741211,0.0149993896484375,0.0520812154367557
34.09,34.869998931884766,0.779998779296875,2.288057423894328
32.24,31.709999084472656,0.5300025939941406,1.6439285558354395
28.24,29.06999969482422,0.8299999237060547,2.9390932380775685
30.46,29.83384601886456,0.6261530656080971,2.055656875995397
39.59,39.119998931884766,0.470001220703125,1.1871715556747788
33.66,33.689998626708984,0.029998779296875,0.08912293354980928
28.91,26.8700008392334,2.039999008178711,7.056378481307125
38.37,38.47999954223633,0.1100006103515625,0.28668390256366155
26.97,30.010000228881836,3.0400009155273438,11.271787144696194
27.82,24.6299991607666,3.190000534057617,11.466572857839038
34.21,34.27000045776367,0.060001373291015625,0.1753913326418335
31.82,31.729999542236328,0.09000015258789062,0.2828414627625841
34.75,35.86000061035156,1.1100006103515625,3.1942463607239207
23.33,22.25,1.0799999237060547,4.629232435653146
31.49,30.595789357235557,0.8942104138826075,2.8396647201717506
32.03,31.885556115044487,0.14444266425238794,0.45096056745949953
36.84,35.650001525878906,1.1899986267089844,3.230180840879803
28.7,27.813999557495116,0.8860012054443374,3.087112132026275
30.05,31.512000274658202,1.4620010375976555,4.865228202051251
27.63,25.770000457763672,1.8599987030029297,6.731808756780736
27.94,29.54000015258789,1.5999996185302727,5.7265554328817725
28.19,29.20818181471391,1.018181280656293,3.6118526476300774
38.58,36.88999938964844,1.69000244140625,4.380514155512287
30.39,29.699999809265137,0.6899995803833008,2.2704823765752726
27.44,28.193333943684895,0.7533334096272775,2.7453840924393025
29.49,29.83384601886456,0.34384624774639505,1.1659757559006503
27.36,27.510000228881836,0.14999961853027344,0.5482442075440656
38.11,30.760000228881836,7.350000381469727,19.286277259920315
32.37,31.729999542236328,0.6399993896484375,1.9771375062296708
28.82,28.78499984741211,0.034999847412109375,0.12144291388870138
38.27,36.5049991607666,1.7650012969970703,4.611970932545447
26.48,26.540000915527344,0.060001373291015625,0.22659129278046922
32.46,34.68000030517578,2.220001220703125,6.839190644848384
24.77,24.09166685740153,0.6783336003621407,2.7385288164156267
32.84,32.2599983215332,0.5800018310546875,1.76614442253278
26.46,26.3700008392334,0.08999824523925781,0.34012943444155624
33.28,31.304000091552734,1.9759986877441413,5.937496274709567
26.61,26.87125027179718,0.2612496614456177,0.9817724744583015
29.67,29.3799991607666,0.29000091552734375,0.977421350797541
28.25,29.54000015258789,1.29000015258789,4.566372221550053
33.29,32.44000026157924,0.8500006539481006,2.553321209287314
29.86,32.22999954223633,2.3699989318847656,7.937035778435847
29.33,29.363999938964845,0.034000015258790484,0.11592231621968016
31.84,30.479999542236328,1.3600006103515625,4.2713586803831225
32.19,31.540000915527344,0.6499977111816406,2.0192536157560395
33.16,30.479999542236328,2.6800003051757812,8.082027495500533
34.0,32.54374957084656,1.4562504291534424,4.283089497510124
34.38,34.25999975204468,0.12000131607055664,0.34904395678407496
32.31,32.81999969482422,0.5099983215332031,1.5784534195495021
31.27,30.760000228881836,0.5100002288818359,1.6309568961173897
28.52,29.06999969482422,0.5499992370605469,1.9284685421904573
31.04,32.54374957084656,1.5037486553192139,4.8445509373905455
30.58,34.58000183105469,4.000001907348633,13.080451004997466
30.46,29.899999618530273,0.5599994659423828,1.8384749926924626
32.37,31.885556115044487,0.48444281684027857,1.4965796503721773
29.48,26.960000038146973,2.5199995040893555,8.548166700202705
31.48,32.079999923706055,0.6000003814697266,1.9059732852432651
32.8,31.713333129882812,1.0866661071777344,3.313006501384049
24.07,23.917500019073486,0.15249967575073242,0.6335674187130318
25.96,27.510000228881836,1.5500011444091797,5.970728809987806
30.37,30.595789357235557,0.22578851800215816,0.7434590443292775
33.31,32.5099983215332,0.8000030517578125,2.401690239494495
28.11,27.530000686645508,0.5799999237060547,2.0633223447617732
35.78,35.13999938964844,0.6399993896484375,1.788707131031977
31.76,31.920000076293945,0.15999984741210938,0.5037778534604955
28.78,28.799999237060547,0.019998550415039062,0.06948766482941325
33.97,31.713333129882812,2.2566680908203125,6.643120428988913
31.73,31.03375005722046,0.6962494850158691,2.1942940279248346
32.0,30.68000030517578,1.3199996948242188,4.124999046325684
38.35,37.810001373291016,0.5399971008300781,1.4080759382414911
35.59,34.923333485921226,0.6666666666666643,1.873185343659484
29.74,29.54000015258789,0.19999961853027415,0.6724936787810694
33.84,33.010000228881836,0.8299999237060547,2.452718439608461
29.22,30.179999351501465,0.9600000381469727,3.2854211523140635
25.3,25.9399995803833,0.6400003433227539,2.5296457020648973
32.47,35.413333892822266,2.9433326721191406,9.0647753663848
28.69,29.363999938964845,0.673999404907228,2.349248492021218
28.36,29.54000015258789,1.1799995422363274,4.160788141187913
27.37,25.005000114440918,2.3650007247924805,8.64085002658232
29.96,29.97000026702881,0.010001182556152344,0.03338178525290959
29.44,32.35499954223633,2.914999008178711,9.901491016640774
35.41,34.15999889373779,1.2500009536743164,3.5300789580931644
34.69,35.27000045776367,0.5800018310546875,1.6719569155823626
27.08,26.15999984741211,0.9200000762939453,3.3973415025329072
26.58,26.87125027179718,0.2912503480911255,1.0957499959635681
38.02,38.47999954223633,0.45999908447265625,1.2098871092431156
41.17,39.2400016784668,1.9299964904785156,4.6878712079572535
30.54,30.09000015258789,0.4500007629394531,1.473479860672371
36.37,36.18000030517578,0.18999862670898438,0.5224048179512506
35.99,35.52000045776367,0.470001220703125,1.3059216415217112
30.37,29.83384601886456,0.5361548203688393,1.765409303763368
31.76,31.790000915527344,0.030000686645507812,0.09446059958849073
28.86,28.170000076293945,0.6900005340576172,2.39085419080042
32.53,32.44000026157924,0.0899985177176319,0.2766631450810561
35.39,35.86000061035156,0.470001220703125,1.3280622458575124
31.34,29.90999984741211,1.4300003051757812,4.562859917719877
28.99,28.549999237060547,0.4400005340576172,1.5177666006606045
24.71,23.482500076293945,1.227499008178711,4.967620613754091
27.72,26.832857404436385,0.8871419089181067,3.200367716065252
29.7,29.20818181471391,0.49181894822554284,1.655956012092933
29.43,29.83384601886456,0.40384571368877786,1.372224633031195
24.43,24.459999084472656,0.029998779296875,0.1227948379948215
31.27,30.540000915527344,0.7299995422363281,2.3345044181318038
28.22,29.20818181471391,0.9881825013594181,3.5017098703180425
27.45,25.6200008392334,1.8299999237060547,6.666666203436897
36.35,36.52000045776367,0.17000198364257812,0.46768085496237044
32.22,32.54999923706055,0.3299980163574219,1.0242023707478323
31.48,31.322500228881836,0.1574993133544922,0.5003154880710124
30.01,32.54374957084656,2.5337493419647217,8.443016736555114
33.38,31.713333129882812,1.6666679382324219,4.9930134358936025
30.23,29.83384601886456,0.396153523371769,1.3104648672530634
27.05,26.540000915527344,0.5099983215332031,1.8853912603238332
32.77,33.28499984741211,0.5149993896484375,1.5715574685822957
28.89,29.8799991607666,0.9899997711181641,3.4267905574026787
31.13,30.74500036239624,0.38499879837036133,1.236745289911792
31.65,32.44000026157924,0.7900006430489697,2.496052614757203
31.13,29.899999618530273,1.2299995422363281,3.9511711384384065
29.3,30.626667022705078,1.3266677856445312,4.527876519418046
23.87,22.25,1.6200008392333984,6.7867649027088435
35.28,35.220001220703125,0.05999755859375,0.17006111300932913
34.06,33.335333506266274,0.724667867024742,2.1276213676051348
27.16,27.049999237060547,0.1100006103515625,0.40500961328997837
26.76,26.87125027179718,0.11125004291534424,0.4157325932877722
30.75,30.595789357235557,0.1542106427644434,0.5014980252502225
31.75,33.130001068115234,1.3800010681152344,4.3464600570558565
26.51,22.770000457763672,3.739999771118164,14.107882832243618
29.11,29.20818181471391,0.09818120436234778,0.33727654518644834
37.63,38.09000015258789,0.45999908447265625,1.222426445431127
32.89,33.5099983215332,0.6199989318847656,1.8850682377327732
26.89,26.87125027179718,0.018749117851257324,0.06972524461445312
33.0,31.68000030517578,1.3199996948242188,3.9999990752249053
31.82,29.398888905843098,2.421110788981121,7.608770622882608
35.23,34.15999889373779,1.0700006484985352,3.037186098216491
29.87,30.595789357235557,0.7257885180021582,2.429824230365791
27.34,28.198571613856725,0.8585714612688342,3.140349145856041
28.47,27.813999557495116,0.6559997558593764,2.3041790364626564
34.63,35.52000045776367,0.8899993896484375,2.5700241472642738
34.08,34.880001068115234,0.7999992370605469,2.3474154755812373
29.9,30.595789357235557,0.6957897387052832,2.3270560119809276
33.82,32.14500045776367,1.6749992370605469,4.952688504361185
25.81,26.03499984741211,0.22500038146972656,0.8717566296993771
