arquivo,real_kWh,previsto_kWh,erro_absoluto,erro_relativo_%
amostra_0000_1320.31.npy,1320.31,1275.3656,44.944399414062445,3.404079300623524
amostra_0001_2697.99.npy,2697.99,2470.6194,227.37061523437478,8.427407634363908
amostra_0039_2188.03.npy,2188.03,2018.6223,169.4076855468752,7.742475448091442
amostra_0047_1923.39.npy,1923.39,1826.87,96.5200048828126,5.018223287155106
amostra_0049_3074.19.npy,3074.19,3067.5325,6.657529296875055,0.21656206340125544
amostra_0054_3924.82.npy,3924.82,3811.814,113.00603515625016,2.8792666964663387
amostra_0059_3662.89.npy,3662.89,3475.2837,187.60630859374987,5.121811154409493
amostra_0062_2289.08.npy,2289.08,2131.2715,157.80851562499993,6.89397118602233
amostra_0067_3220.84.npy,3220.84,2955.5093,265.33072265625015,8.237935527882483
amostra_0074_3913.99.npy,3913.99,3681.5703,232.41968749999978,5.938177856867283
amostra_0078_2401.62.npy,2401.62,2399.4624,2.157597656249891,0.08983926084267664
amostra_0079_1420.93.npy,1420.93,1301.6732,119.25678222656256,8.392868207903454
amostra_0083_1614.30.npy,1614.3,1520.205,94.09504394531245,5.8288449448871
amostra_0096_1504.46.npy,1504.46,1307.7056,196.75443359375004,13.078076758022814
amostra_0103_1385.25.npy,1385.25,1328.472,56.7779541015625,4.098751424043494
amostra_0106_2137.17.npy,2137.17,2217.3442,80.17423828124993,3.7514207237257646
amostra_0116_1876.60.npy,1876.6,1655.0918,221.5082031249999,11.803698344079715
amostra_0118_2465.89.npy,2465.89,2348.1787,117.71128906249987,4.773582319669567
amostra_0127_4243.04.npy,4243.04,3941.0789,301.96114257812496,7.116622576693244
amostra_0129_2316.18.npy,2316.18,2255.3105,60.869453124999836,2.62801047953958
amostra_0134_2692.92.npy,2692.92,2491.9143,201.00569335937507,7.46422817459765
amostra_0135_2886.82.npy,2886.82,2787.9558,98.86418945312516,3.424674536449282
amostra_0136_1656.48.npy,1656.48,1490.9374,165.54262207031252,9.993638442378568
