timestamp,Urms_L1,Irms_L1,Frequencia_L1,Pwatt_L1,Qvar_L1,Sva_L1,CosF_L1,TensaoFundamental_L1,CorrenteFundamental_L1,THD_V_L1,THD_I_L1,UH0,UH1,UH2,UH3,UH4,UH5,UH6,UH7,UH8,UH9,UH10,UH11,UH12,UH13,UH14,UH15,UH16,UH17,UH18,UH19,UH20,UH21,UH22,UH23,UH24,UH25,UH26,UH27,UH28,UH29,UH30,UH31,UH32,UH33,UH34,UH35,UH36,UH37,UH38,UH39,UH40,UH41,UH42,UH43,UH44,UH45,UH46,UH47,UH48,UH49,UH50,IH0,IH1,IH2,IH3,IH4,IH5,IH6,IH7,IH8,IH9,IH10,IH11,IH12,IH13,IH14,IH15,IH16,IH17,IH18,IH19,IH20,IH21,IH22,IH23,IH24,IH25,IH26,IH27,IH28,IH29,IH30,IH31,IH32,IH33,IH34,IH35,IH36,IH37,IH38,IH39,IH40,IH41,IH42,IH43,IH44,IH45,IH46,IH47,IH48,IH49,IH50,EnergiaAcumulada_KWh
15:18,222.1308,3.9047,60.0348,2068.0898,1889.8634,2799.2800,0.7377,220.3888,3.8674,1.6286,15.2123,0.00601,0.65192,0.00826,0.01197,0.01784,0.02544,0.03445,0.04436,0.05464,0.06479,0.07439,0.08311,0.09073,0.09709,0.10215,0.10590,0.10839,0.10968,0.10987,0.10908,0.10744,0.10507,0.10210,0.09864,0.09480,0.09068,0.08637,0.08196,0.07751,0.07309,0.06872,0.06446,0.06032,0.05634,0.05251,0.04885,0.04536,0.04206,0.03894,0.03601,0.03326,0.03068,0.02826,0.02599,0.02388,0.02192,0.02010,0.01841,0.01685,0.01540,0.01404,0.00058,0.00046,0.00320,0.00845,0.01604,0.02554,0.03635,0.04787,0.05952,0.07079,0.08129,0.09074,0.09897,0.10586,0.11139,0.11556,0.11840,0.11999,0.12043,0.11983,0.11830,0.11596,0.11293,0.10932,0.10525,0.10083,0.09614,0.09128,0.08632,0.08134,0.07640,0.07153,0.06679,0.06219,0.05776,0.05353,0.04948,0.04566,0.04204,0.03863,0.03542,0.03236,0.02956,0.02694,0.02451,0.02226,0.02018,0.01827,0.01650,0.01488,0.01340,0.0238
15:19,222.6696,3.8831,60.0067,2059.5300,1883.1647,2790.4600,0.7379,220.9257,3.8462,1.6285,15.1815,0.00533,0.57267,0.00726,0.01074,0.01615,0.02303,0.03087,0.03923,0.04769,0.05589,0.06355,0.07043,0.07639,0.08131,0.08515,0.08791,0.08963,0.09037,0.09024,0.08930,0.08766,0.08542,0.08268,0.07953,0.07606,0.07234,0.06845,0.06444,0.06038,0.05630,0.05226,0.04831,0.04439,0.04068,0.03713,0.03376,0.03059,0.02764,0.02492,0.02244,0.02020,0.01819,0.01640,0.01480,0.01336,0.01208,0.01093,0.00989,0.00896,0.00810,0.00733,0.00040,0.00210,0.00656,0.01477,0.02678,0.04218,0.06010,0.07955,0.09959,0.11936,0.13812,0.15531,0.17054,0.18352,0.19411,0.20226,0.20802,0.21150,0.21287,0.21232,0.21006,0.20629,0.20115,0.19502,0.18803,0.18036,0.17217,0.16363,0.15488,0.14604,0.13721,0.12849,0.11994,0.11164,0.10362,0.09593,0.08859,0.08162,0.07504,0.06885,0.06307,0.05768,0.05267,0.04803,0.04374,0.03980,0.03617,0.03283,0.02978,0.02698,0.02441,0.0355
15:20,222.7079,3.8595,60.0207,2041.6000,1878.3794,2773.9399,0.7358,220.9649,3.8239,1.6281,14.9303,0.00372,0.45239,0.00664,0.01056,0.01620,0.02322,0.03118,0.03963,0.04814,0.05637,0.06402,0.07090,0.07683,0.08172,0.08557,0.08826,0.08991,0.09061,0.09045,0.08952,0.08795,0.08581,0.08323,0.08029,0.07707,0.07366,0.07012,0.06651,0.06288,0.05929,0.05577,0.05235,0.04904,0.04586,0.04283,0.03995,0.03721,0.03459,0.03210,0.02971,0.02743,0.02525,0.02317,0.02119,0.01931,0.01751,0.01582,0.01423,0.01274,0.01136,0.01010,0.00062,0.00227,0.00655,0.01446,0.02632,0.04130,0.05875,0.07772,0.09724,0.11648,0.13472,0.15139,0.16608,0.17856,0.18867,0.19641,0.20183,0.20505,0.20622,0.20552,0.20316,0.19936,0.19434,0.18828,0.18141,0.17389,0.16590,0.15759,0.14910,0.14055,0.13203,0.12363,0.11542,0.10745,0.09976,0.09238,0.08534,0.07866,0.07234,0.06637,0.06078,0.05555,0.05068,0.04615,0.04197,0.03810,0.03455,0.03130,0.02831,0.02558,0.02303,0.0471
15:21,223.8749,2.6081,60.0067,1435.5499,1221.1469,1883.8800,0.7615,222.1795,2.5936,1.6002,10.9736,0.00483,0.49967,0.00592,0.00843,0.01288,0.01908,0.02664,0.03515,0.04417,0.05328,0.06208,0.07028,0.07761,0.08392,0.08910,0.09310,0.09594,0.09766,0.09831,0.09801,0.09685,0.09496,0.09244,0.08940,0.08595,0.08217,0.07817,0.07404,0.06986,0.06569,0.06159,0.05758,0.05371,0.04999,0.04643,0.04304,0.03983,0.03681,0.03397,0.03130,0.02879,0.02640,0.02420,0.02212,0.02018,0.01836,0.01667,0.01511,0.01367,0.01235,0.01116,0.00063,0.00120,0.00334,0.00736,0.01309,0.02022,0.02836,0.03707,0.04598,0.05473,0.06299,0.07050,0.07710,0.08266,0.08711,0.09043,0.09265,0.09382,0.09404,0.09340,0.09200,0.08994,0.08733,0.08427,0.08086,0.07718,0.07331,0.06933,0.06530,0.06126,0.05726,0.05334,0.04945,0.04576,0.04222,0.03885,0.03566,0.03265,0.02983,0.02719,0.02473,0.02246,0.02036,0.01843,0.01664,0.01501,0.01351,0.01214,0.01088,0.00975,0.00871,0.0576
15:22,223.7263,2.5590,60.0207,1407.2300,1197.1289,1847.4399,0.7616,222.0381,2.5452,1.5978,11.0479,0.00653,0.63601,0.00643,0.00799,0.01209,0.01830,0.02593,0.03440,0.04321,0.05193,0.06022,0.06783,0.07457,0.08031,0.08498,0.08855,0.09103,0.09247,0.09292,0.09250,0.09129,0.08941,0.08694,0.08395,0.08065,0.07707,0.07332,0.06948,0.06560,0.06174,0.05794,0.05423,0.05063,0.04716,0.04384,0.04069,0.03770,0.03485,0.03214,0.02958,0.02714,0.02484,0.02266,0.02062,0.01869,0.01689,0.01521,0.01364,0.01218,0.01083,0.00958,0.00059,0.00085,0.00366,0.00880,0.01615,0.02539,0.03607,0.04765,0.05957,0.07131,0.08246,0.09266,0.10168,0.10947,0.11568,0.12042,0.12374,0.12569,0.12636,0.12589,0.12440,0.12202,0.11889,0.11513,0.11087,0.10623,0.10132,0.09622,0.09101,0.08578,0.08057,0.07544,0.07044,0.06559,0.06092,0.05646,0.05221,0.04817,0.04436,0.04078,0.03742,0.03428,0.03134,0.02862,0.02609,0.02376,0.02160,0.01962,0.01780,0.01614,0.01461,0.0655
15:23,223.7593,2.5320,60.0207,1387.4299,1191.6385,1828.2000,0.7584,222.0692,2.5155,1.5983,12.2126,0.00537,0.61948,0.00841,0.01261,0.01882,0.02690,0.03616,0.04626,0.05670,0.06704,0.07687,0.08586,0.09379,0.10046,0.10581,0.10979,0.11244,0.11384,0.11410,0.11334,0.11168,0.10926,0.10619,0.10258,0.09853,0.09413,0.08947,0.08464,0.07972,0.07479,0.06991,0.06513,0.06050,0.05605,0.05179,0.04773,0.04389,0.04026,0.03685,0.03366,0.03066,0.02786,0.02523,0.02278,0.02050,0.01837,0.01640,0.01458,0.01290,0.01135,0.00994,0.00140,0.00219,0.00463,0.00928,0.01616,0.02509,0.03565,0.04729,0.05944,0.07156,0.08315,0.09387,0.10343,0.11165,0.11842,0.12370,0.12751,0.12990,0.13096,0.13080,0.12954,0.12732,0.12427,0.12052,0.11621,0.11145,0.10637,0.10105,0.09560,0.09009,0.08459,0.07916,0.07385,0.06869,0.06371,0.05893,0.05437,0.05004,0.04595,0.04209,0.03847,0.03503,0.03189,0.02897,0.02626,0.02375,0.02144,0.01932,0.01737,0.01558,0.01394,0.0737
15:24,223.6384,2.5347,59.9645,1397.2800,1182.1016,1829.2200,0.7631,221.9569,2.5197,1.5921,11.6235,0.00447,0.49054,0.00614,0.00890,0.01355,0.02009,0.02818,0.03736,0.04719,0.05721,0.06703,0.07633,0.08484,0.09236,0.09876,0.10396,0.10792,0.11068,0.11227,0.11279,0.11232,0.11096,0.10883,0.10603,0.10268,0.09886,0.09469,0.09027,0.08567,0.08097,0.07624,0.07154,0.06685,0.06237,0.05806,0.05395,0.05005,0.04638,0.04293,0.03970,0.03667,0.03382,0.03115,0.02864,0.02627,0.02406,0.02198,0.02004,0.01822,0.01651,0.01492,0.00100,0.00178,0.00384,0.00768,0.01321,0.02013,0.02799,0.03632,0.04468,0.05271,0.06012,0.06672,0.07238,0.07704,0.08069,0.08334,0.08503,0.08582,0.08580,0.08504,0.08362,0.08166,0.07918,0.07637,0.07327,0.06995,0.06647,0.06290,0.05930,0.05570,0.05215,0.04868,0.04530,0.04204,0.03892,0.03593,0.03310,0.03042,0.02787,0.02549,0.02326,0.02117,0.01923,0.01744,0.01578,0.01425,0.01284,0.01154,0.01035,0.00926,0.00827,0.0815
15:25,223.3584,2.6067,60.0067,1460.0499,1183.3092,1880.0499,0.7771,221.6891,2.6011,1.5882,8.5308,0.00668,0.58966,0.00385,0.00158,0.00639,0.01348,0.02169,0.03058,0.03973,0.04878,0.05739,0.06529,0.07228,0.07824,0.08318,0.08689,0.08949,0.09103,0.09160,0.09128,0.09019,0.08843,0.08609,0.08329,0.08011,0.07666,0.07302,0.06926,0.06546,0.06165,0.05790,0.05423,0.05067,0.04725,0.04396,0.04083,0.03785,0.03500,0.03228,0.02968,0.02720,0.02485,0.02262,0.02054,0.01862,0.01684,0.01522,0.01374,0.01239,0.01117,0.01004,0.00047,0.00088,0.00416,0.01015,0.01898,0.03001,0.04278,0.05663,0.07090,0.08503,0.09851,0.11096,0.12209,0.13168,0.13959,0.14579,0.15029,0.15315,0.15447,0.15439,0.15305,0.15058,0.14717,0.14295,0.13807,0.13268,0.12690,0.12083,0.11460,0.10827,0.10194,0.09565,0.08948,0.08346,0.07762,0.07201,0.06662,0.06149,0.05662,0.05202,0.04769,0.04362,0.03982,0.03628,0.03300,0.02996,0.02716,0.02459,0.02224,0.02008,0.01808,0.0895
15:26,223.3907,2.7764,60.0348,1548.6599,1269.7278,2001.5299,0.7730,221.7199,2.7573,1.5888,12.6895,0.00593,0.56085,0.00459,0.00346,0.00585,0.01172,0.01938,0.02816,0.03756,0.04717,0.05662,0.06559,0.07382,0.08114,0.08744,0.09265,0.09677,0.09982,0.10184,0.10290,0.10307,0.10242,0.10103,0.09900,0.09640,0.09334,0.08990,0.08616,0.08221,0.07810,0.07391,0.06967,0.06544,0.06127,0.05718,0.05321,0.04938,0.04573,0.04226,0.03898,0.03588,0.03292,0.03018,0.02762,0.02523,0.02300,0.02093,0.01901,0.01723,0.01559,0.01408,0.00142,0.00128,0.00277,0.00672,0.01256,0.01987,0.02819,0.03703,0.04594,0.05453,0.06249,0.06957,0.07567,0.08071,0.08465,0.08753,0.08939,0.09031,0.09038,0.08968,0.08832,0.08639,0.08399,0.08119,0.07807,0.07470,0.07116,0.06751,0.06381,0.06010,0.05642,0.05282,0.04924,0.04584,0.04258,0.03947,0.03651,0.03372,0.03109,0.02862,0.02630,0.02414,0.02213,0.02026,0.01852,0.01691,0.01542,0.01403,0.01275,0.01157,0.01049,0.0980
15:27,223.8810,2.7255,60.0488,1516.3500,1258.4705,1969.1100,0.7691,222.2126,2.7057,1.5855,13.0367,0.00684,0.74527,0.00904,0.01237,0.01783,0.02537,0.03455,0.04481,0.05560,0.06639,0.07678,0.08642,0.09505,0.10250,0.10865,0.11342,0.11683,0.11891,0.11975,0.11945,0.11812,0.11589,0.11290,0.10918,0.10501,0.10043,0.09555,0.09045,0.08523,0.07997,0.07474,0.06958,0.06455,0.05969,0.05504,0.05064,0.04651,0.04266,0.03910,0.03581,0.03278,0.03001,0.02747,0.02515,0.02304,0.02112,0.01937,0.01776,0.01629,0.01494,0.01369,0.00069,0.00149,0.00362,0.00770,0.01376,0.02163,0.03097,0.04131,0.05218,0.06310,0.07364,0.08344,0.09224,0.09998,0.10627,0.11119,0.11479,0.11708,0.11817,0.11816,0.11716,0.11529,0.11267,0.10942,0.10564,0.10146,0.09696,0.09223,0.08737,0.08243,0.07750,0.07260,0.06780,0.06312,0.05860,0.05426,0.05011,0.04617,0.04245,0.03894,0.03565,0.03257,0.02971,0.02704,0.02458,0.02229,0.02018,0.01824,0.01646,0.01482,0.01332,0.1068
