real,previsto,erro,erro_absoluto,erro_relativo
3088.94,3178.3137,-89.37372070312495,89.37372070312495,2.893345960203984
2636.67,2672.573,-35.90299804687493,35.90299804687493,1.3616796203876453
3284.6,3400.1516,-115.55161132812509,115.55161132812509,3.5179812253584943
3859.47,3910.2385,-50.7685253906252,50.7685253906252,1.315427387455407
2605.02,2622.7542,-17.734150390625018,17.734150390625018,0.6807683008431804
3582.42,3799.9878,-217.56779296874993,217.56779296874993,6.073207300337479
3222.79,3296.494,-73.70389648437504,73.70389648437504,2.2869593266820067
2616.45,2616.3992,0.0508300781248181,0.0508300781248181,0.0019427116178340157
2605.2,2500.966,104.23393554687482,104.23393554687482,4.0009955299737
3860.06,4189.586,-329.52593750000005,329.52593750000005,8.536808689502237
2512.76,2567.0515,-54.29151367187478,54.29151367187478,2.160632677688071
3558.81,3532.6064,26.203554687499945,26.203554687499945,0.736301030049369
2000.39,2203.7673,-203.3773339843749,203.3773339843749,10.166884156808168
2804.51,2771.2166,33.29344726562522,33.29344726562522,1.187139545433078
1239.89,1296.9893,-57.0992578124999,57.0992578124999,4.605187380533748
2889.5,2852.559,36.94091796875,36.94091796875,1.2784536414172
2572.55,2657.572,-85.02202148437482,85.02202148437482,3.304970612208696
1988.47,2054.748,-66.27804687499997,66.27804687499997,3.3331177676806774
1720.04,1777.0176,-56.977578125000036,56.977578125000036,3.3125728544103645
2285.79,2323.9968,-38.206826171875036,38.206826171875036,1.6714932768047388
1510.78,1537.5024,-26.722441406250027,26.722441406250027,1.7687844296489248
2787.1,2932.6355,-145.5354980468751,145.5354980468751,5.221753724189124
2303.61,2173.9006,129.70936523437513,129.70936523437513,5.630699868223142
1836.38,1968.3859,-132.0058642578124,132.0058642578124,7.188374097834456
3328.77,3343.951,-15.180927734375018,15.180927734375018,0.45605216744848753
2437.73,2427.811,9.918964843750018,9.918964843750018,0.4068934969725941
1573.0,1671.3668,-98.3668212890625,98.3668212890625,6.25345335594803
1668.0,1740.194,-72.1939697265625,72.1939697265625,4.328175643079287
3338.64,3522.807,-184.16688476562513,184.16688476562513,5.5162247132252995
2742.26,2831.074,-88.81397460937478,88.81397460937478,3.2387145861214757
2775.18,2783.6946,-8.514580078125164,8.514580078125164,0.30681181322022943
2825.71,2855.9358,-30.225791015624964,30.225791015624964,1.0696706673942111
2532.8,2514.5986,18.201367187500182,18.201367187500182,0.7186263103087563
2210.76,2184.6282,26.13182617187522,26.13182617187522,1.1820290837483587
3103.35,3226.4026,-123.05258789062509,123.05258789062509,3.965153395222102
2064.37,2097.6604,-33.29040039062511,33.29040039062511,1.61261791203249
3545.18,3652.7483,-107.56829101562516,107.56829101562516,3.034212395862133
2566.53,2573.093,-6.5630175781248,6.5630175781248,0.2557155995887365
2796.03,2837.0564,-41.0263964843748,41.0263964843748,1.4673088802471645
4751.05,4886.819,-135.76884765624982,135.76884765624982,2.85765983637827
